#--- Experiment --------------------------------------------------------------------------
#TPC-32-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.4] - Oxygen Sensor - XA7-533-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.615	53.122	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.256	25.228	47.503	26.857	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.4 Main]	Time [B Ch.4 Main]	 dt (s) [B Ch.4 Main]	Oxygen (µmol/L) [B Ch.4 Main]	dphi (°) [B Ch.4 Main]	Signal Intensity (mV) [B Ch.4 Main]	Ambient Light (mV) [B Ch.4 Main]	Status [B Ch.4 Main]	Date [B Ch.4 CompT]	Time [B Ch.4 CompT]	 dt (s) [B Ch.4 CompT]	Sample Temp. (°C) [B Ch.4 CompT]	Status [B Ch.4 CompT]	Date [B Ch.4 CompP]	Time [B Ch.4 CompP]	 dt (s) [B Ch.4 CompP]	Pressure (mbar) [B Ch.4 CompP]	Status [B Ch.4 CompP]
12-02-2026	17:16:17.367	0.358	120.151	27.410	346	0	OK	12-02-2026	17:16:17.367	0.358	32.155	OK	12-02-2026	17:16:17.367	0.358	1010	OK
12-02-2026	17:16:18.370	1.362	120.191	27.408	346	-1	OK	12-02-2026	17:16:18.370	1.362	32.148	OK	12-02-2026	17:16:18.370	1.362	1010	OK
12-02-2026	17:16:19.368	2.359	120.209	27.407	345	0	OK	12-02-2026	17:16:19.368	2.359	32.145	OK	12-02-2026	17:16:19.368	2.359	1010	OK
12-02-2026	17:16:20.367	3.358	120.205	27.408	345	0	OK	12-02-2026	17:16:20.367	3.358	32.143	OK	12-02-2026	17:16:20.367	3.358	1010	OK
12-02-2026	17:16:21.368	4.360	120.145	27.413	345	0	OK	12-02-2026	17:16:21.368	4.360	32.146	OK	12-02-2026	17:16:21.368	4.360	1010	OK
12-02-2026	17:16:22.371	5.362	120.201	27.407	345	0	OK	12-02-2026	17:16:22.371	5.362	32.148	OK	12-02-2026	17:16:22.371	5.362	1010	OK
12-02-2026	17:16:23.373	6.364	120.196	27.407	346	0	OK	12-02-2026	17:16:23.373	6.364	32.150	OK	12-02-2026	17:16:23.373	6.364	1010	OK
12-02-2026	17:16:24.371	7.362	120.164	27.409	346	0	OK	12-02-2026	17:16:24.371	7.362	32.154	OK	12-02-2026	17:16:24.371	7.362	1010	OK
12-02-2026	17:16:25.374	8.366	120.130	27.412	346	0	OK	12-02-2026	17:16:25.374	8.366	32.155	OK	12-02-2026	17:16:25.374	8.366	1010	OK
12-02-2026	17:16:26.376	9.367	120.089	27.416	346	0	OK	12-02-2026	17:16:26.376	9.367	32.155	OK	12-02-2026	17:16:26.376	9.367	1010	OK
12-02-2026	17:16:27.373	10.364	120.126	27.413	346	0	OK	12-02-2026	17:16:27.373	10.364	32.153	OK	12-02-2026	17:16:27.373	10.364	1010	OK
12-02-2026	17:16:28.390	11.381	120.106	27.416	346	0	OK	12-02-2026	17:16:28.390	11.381	32.149	OK	12-02-2026	17:16:28.390	11.381	1010	OK
12-02-2026	17:16:29.373	12.365	120.145	27.413	346	0	OK	12-02-2026	17:16:29.373	12.365	32.146	OK	12-02-2026	17:16:29.373	12.365	1010	OK
12-02-2026	17:16:30.374	13.365	120.152	27.414	346	-1	OK	12-02-2026	17:16:30.374	13.365	32.140	OK	12-02-2026	17:16:30.374	13.365	1010	OK
12-02-2026	17:16:31.374	14.365	120.193	27.411	346	0	OK	12-02-2026	17:16:31.374	14.365	32.136	OK	12-02-2026	17:16:31.374	14.365	1010	OK
