#--- Experiment --------------------------------------------------------------------------
#TPC-24-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.3] - Oxygen Sensor - XA7-533-212 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.610	53.286	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.233	25.249	47.569	26.917	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.3 Main]	Time [B Ch.3 Main]	 dt (s) [B Ch.3 Main]	Oxygen (µmol/L) [B Ch.3 Main]	dphi (°) [B Ch.3 Main]	Signal Intensity (mV) [B Ch.3 Main]	Ambient Light (mV) [B Ch.3 Main]	Status [B Ch.3 Main]	Date [B Ch.3 CompT]	Time [B Ch.3 CompT]	 dt (s) [B Ch.3 CompT]	Sample Temp. (°C) [B Ch.3 CompT]	Status [B Ch.3 CompT]	Date [B Ch.3 CompP]	Time [B Ch.3 CompP]	 dt (s) [B Ch.3 CompP]	Pressure (mbar) [B Ch.3 CompP]	Status [B Ch.3 CompP]
12-02-2026	10:42:37.247	0.300	195.510	24.087	455	1	OK	12-02-2026	10:42:37.247	0.300	24.057	OK	12-02-2026	10:42:37.247	0.300	1013	OK
12-02-2026	10:42:38.248	1.301	195.539	24.085	455	1	OK	12-02-2026	10:42:38.248	1.301	24.058	OK	12-02-2026	10:42:38.248	1.301	1013	OK
12-02-2026	10:42:39.249	2.302	195.510	24.087	455	1	OK	12-02-2026	10:42:39.249	2.302	24.057	OK	12-02-2026	10:42:39.249	2.302	1013	OK
12-02-2026	10:42:40.248	3.301	195.640	24.080	455	0	OK	12-02-2026	10:42:40.248	3.301	24.055	OK	12-02-2026	10:42:40.248	3.301	1013	OK
12-02-2026	10:42:41.248	4.301	195.548	24.086	455	0	OK	12-02-2026	10:42:41.248	4.301	24.053	OK	12-02-2026	10:42:41.248	4.301	1013	OK
12-02-2026	10:42:42.247	5.300	195.540	24.088	455	0	OK	12-02-2026	10:42:42.247	5.300	24.048	OK	12-02-2026	10:42:42.247	5.300	1013	OK
12-02-2026	10:42:43.247	6.301	195.651	24.083	455	1	OK	12-02-2026	10:42:43.247	6.301	24.043	OK	12-02-2026	10:42:43.247	6.301	1013	OK
12-02-2026	10:42:44.248	7.301	195.677	24.083	455	0	OK	12-02-2026	10:42:44.248	7.301	24.038	OK	12-02-2026	10:42:44.248	7.301	1013	OK
12-02-2026	10:42:45.248	8.301	195.732	24.081	455	1	OK	12-02-2026	10:42:45.248	8.301	24.034	OK	12-02-2026	10:42:45.248	8.301	1013	OK
12-02-2026	10:42:46.247	9.300	195.888	24.074	455	1	OK	12-02-2026	10:42:46.247	9.300	24.027	OK	12-02-2026	10:42:46.247	9.300	1013	OK
12-02-2026	10:42:47.249	10.303	195.754	24.083	455	1	OK	12-02-2026	10:42:47.249	10.303	24.023	OK	12-02-2026	10:42:47.249	10.303	1013	OK
12-02-2026	10:42:48.248	11.301	195.816	24.080	455	1	OK	12-02-2026	10:42:48.248	11.301	24.021	OK	12-02-2026	10:42:48.248	11.301	1013	OK
12-02-2026	10:42:49.248	12.302	195.787	24.082	455	1	OK	12-02-2026	10:42:49.248	12.302	24.020	OK	12-02-2026	10:42:49.248	12.302	1013	OK
12-02-2026	10:42:50.248	13.302	195.843	24.079	455	0	OK	12-02-2026	10:42:50.248	13.302	24.019	OK	12-02-2026	10:42:50.248	13.302	1013	OK
12-02-2026	10:42:51.249	14.303	195.636	24.092	455	1	OK	12-02-2026	10:42:51.249	14.303	24.016	OK	12-02-2026	10:42:51.249	14.303	1013	OK
