#--- Experiment --------------------------------------------------------------------------
#TPC(2)-24-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-533-210 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.408	52.749	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.019	24.144	49.760	24.352	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
17-02-2026	08:11:11.119	0.826	156.988	25.770	195	0	OK	17-02-2026	08:11:11.119	0.826	25.643	OK	17-02-2026	08:11:11.119	0.826	1012	OK
17-02-2026	08:11:12.118	1.825	156.996	25.770	195	0	OK	17-02-2026	08:11:12.118	1.825	25.641	OK	17-02-2026	08:11:12.118	1.825	1012	OK
17-02-2026	08:11:13.117	2.825	157.054	25.766	195	0	OK	17-02-2026	08:11:13.117	2.825	25.640	OK	17-02-2026	08:11:13.117	2.825	1012	OK
17-02-2026	08:11:14.117	3.825	156.936	25.775	195	0	OK	17-02-2026	08:11:14.117	3.825	25.639	OK	17-02-2026	08:11:14.117	3.825	1012	OK
17-02-2026	08:11:15.118	4.826	157.076	25.765	195	0	OK	17-02-2026	08:11:15.118	4.826	25.638	OK	17-02-2026	08:11:15.118	4.826	1012	OK
17-02-2026	08:11:16.118	5.826	157.072	25.765	195	0	OK	17-02-2026	08:11:16.118	5.826	25.639	OK	17-02-2026	08:11:16.118	5.826	1012	OK
17-02-2026	08:11:17.118	6.826	157.043	25.768	195	0	OK	17-02-2026	08:11:17.118	6.826	25.636	OK	17-02-2026	08:11:17.118	6.826	1012	OK
17-02-2026	08:11:18.119	7.827	157.053	25.767	195	0	OK	17-02-2026	08:11:18.119	7.827	25.637	OK	17-02-2026	08:11:18.119	7.827	1012	OK
17-02-2026	08:11:19.118	8.826	157.088	25.765	195	0	OK	17-02-2026	08:11:19.118	8.826	25.635	OK	17-02-2026	08:11:19.118	8.826	1012	OK
17-02-2026	08:11:20.120	9.827	156.993	25.772	195	0	OK	17-02-2026	08:11:20.120	9.827	25.635	OK	17-02-2026	08:11:20.120	9.827	1012	OK
17-02-2026	08:11:21.118	10.826	157.096	25.765	195	0	OK	17-02-2026	08:11:21.118	10.826	25.633	OK	17-02-2026	08:11:21.118	10.826	1012	OK
17-02-2026	08:11:22.119	11.826	157.042	25.769	195	0	OK	17-02-2026	08:11:22.119	11.826	25.633	OK	17-02-2026	08:11:22.119	11.826	1012	OK
17-02-2026	08:11:23.119	12.827	157.069	25.767	195	0	OK	17-02-2026	08:11:23.119	12.827	25.633	OK	17-02-2026	08:11:23.119	12.827	1012	OK
17-02-2026	08:11:24.120	13.827	157.182	25.759	195	0	OK	17-02-2026	08:11:24.120	13.827	25.632	OK	17-02-2026	08:11:24.120	13.827	1012	OK
17-02-2026	08:11:25.120	14.827	157.036	25.770	195	0	OK	17-02-2026	08:11:25.120	14.827	25.631	OK	17-02-2026	08:11:25.120	14.827	1012	OK
17-02-2026	08:11:26.119	15.826	157.044	25.770	195	0	OK	17-02-2026	08:11:26.119	15.826	25.629	OK	17-02-2026	08:11:26.119	15.826	1012	OK
17-02-2026	08:11:27.120	16.827	157.107	25.766	194	0	OK	17-02-2026	08:11:27.120	16.827	25.627	OK	17-02-2026	08:11:27.120	16.827	1012	OK
17-02-2026	08:11:28.119	17.827	157.189	25.760	195	0	OK	17-02-2026	08:11:28.119	17.827	25.627	OK	17-02-2026	08:11:28.119	17.827	1012	OK
17-02-2026	08:11:29.119	18.827	157.006	25.774	195	0	OK	17-02-2026	08:11:29.119	18.827	25.625	OK	17-02-2026	08:11:29.119	18.827	1012	OK
17-02-2026	08:11:30.120	19.827	157.148	25.763	195	0	OK	17-02-2026	08:11:30.120	19.827	25.627	OK	17-02-2026	08:11:30.120	19.827	1012	OK
17-02-2026	08:11:31.121	20.828	157.074	25.769	195	0	OK	17-02-2026	08:11:31.121	20.828	25.625	OK	17-02-2026	08:11:31.121	20.828	1012	OK
17-02-2026	08:11:32.120	21.827	157.115	25.766	195	0	OK	17-02-2026	08:11:32.120	21.827	25.625	OK	17-02-2026	08:11:32.120	21.827	1012	OK
17-02-2026	08:11:33.122	22.829	157.043	25.771	195	0	OK	17-02-2026	08:11:33.122	22.829	25.626	OK	17-02-2026	08:11:33.122	22.829	1012	OK
17-02-2026	08:11:34.120	23.827	157.152	25.763	195	0	OK	17-02-2026	08:11:34.120	23.827	25.626	OK	17-02-2026	08:11:34.120	23.827	1012	OK
17-02-2026	08:11:35.121	24.828	157.020	25.773	195	0	OK	17-02-2026	08:11:35.121	24.828	25.625	OK	17-02-2026	08:11:35.121	24.828	1012	OK
