#--- Experiment --------------------------------------------------------------------------
#TPC(2)-22-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-533-210 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.408	52.749	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.019	24.144	49.760	24.352	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
17-02-2026	07:16:46.306	0.423	162.241	26.148	200	0	OK	17-02-2026	07:16:46.306	0.423	23.149	OK	17-02-2026	07:16:46.306	0.423	1011	OK
17-02-2026	07:16:47.305	1.422	162.199	26.151	200	0	OK	17-02-2026	07:16:47.305	1.422	23.149	OK	17-02-2026	07:16:47.305	1.422	1011	OK
17-02-2026	07:16:48.307	2.424	162.231	26.149	200	0	OK	17-02-2026	07:16:48.307	2.424	23.148	OK	17-02-2026	07:16:48.307	2.424	1011	OK
17-02-2026	07:16:49.305	3.422	162.208	26.150	200	0	OK	17-02-2026	07:16:49.305	3.422	23.150	OK	17-02-2026	07:16:49.305	3.422	1011	OK
17-02-2026	07:16:50.307	4.424	162.208	26.150	200	0	OK	17-02-2026	07:16:50.307	4.424	23.150	OK	17-02-2026	07:16:50.307	4.424	1011	OK
17-02-2026	07:16:51.307	5.424	162.311	26.143	200	0	OK	17-02-2026	07:16:51.307	5.424	23.149	OK	17-02-2026	07:16:51.307	5.424	1011	OK
17-02-2026	07:16:52.306	6.423	162.246	26.147	200	0	OK	17-02-2026	07:16:52.306	6.423	23.151	OK	17-02-2026	07:16:52.306	6.423	1011	OK
17-02-2026	07:16:53.306	7.423	162.284	26.144	200	0	OK	17-02-2026	07:16:53.306	7.423	23.152	OK	17-02-2026	07:16:53.306	7.423	1011	OK
17-02-2026	07:16:54.306	8.423	162.294	26.142	200	0	OK	17-02-2026	07:16:54.306	8.423	23.156	OK	17-02-2026	07:16:54.306	8.423	1011	OK
17-02-2026	07:16:55.307	9.424	162.238	26.146	200	0	OK	17-02-2026	07:16:55.307	9.424	23.156	OK	17-02-2026	07:16:55.307	9.424	1011	OK
17-02-2026	07:16:56.306	10.423	162.270	26.144	200	0	OK	17-02-2026	07:16:56.306	10.423	23.155	OK	17-02-2026	07:16:56.306	10.423	1011	OK
17-02-2026	07:16:57.309	11.426	162.289	26.143	200	0	OK	17-02-2026	07:16:57.309	11.426	23.154	OK	17-02-2026	07:16:57.309	11.426	1011	OK
17-02-2026	07:16:58.306	12.423	162.256	26.145	200	0	OK	17-02-2026	07:16:58.306	12.423	23.155	OK	17-02-2026	07:16:58.306	12.423	1011	OK
17-02-2026	07:16:59.311	13.428	162.322	26.140	200	0	OK	17-02-2026	07:16:59.311	13.428	23.156	OK	17-02-2026	07:16:59.311	13.428	1011	OK
17-02-2026	07:17:00.309	14.426	162.323	26.139	200	0	OK	17-02-2026	07:17:00.309	14.426	23.159	OK	17-02-2026	07:17:00.309	14.426	1011	OK
