#--- Experiment --------------------------------------------------------------------------
#TPC-32-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-531-208 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.616	52.917	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.337	24.685	44.843	27.005	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
13-02-2026	13:35:17.234	0.938	153.946	24.375	199	0	OK	13-02-2026	13:35:17.234	0.938	32.513	OK	13-02-2026	13:35:17.234	0.938	1009	OK
13-02-2026	13:35:18.234	1.938	153.903	24.379	199	0	OK	13-02-2026	13:35:18.234	1.938	32.510	OK	13-02-2026	13:35:18.234	1.938	1009	OK
13-02-2026	13:35:19.234	2.938	154.034	24.369	199	0	OK	13-02-2026	13:35:19.234	2.938	32.511	OK	13-02-2026	13:35:19.234	2.938	1009	OK
13-02-2026	13:35:20.234	3.938	153.875	24.380	199	0	OK	13-02-2026	13:35:20.234	3.938	32.514	OK	13-02-2026	13:35:20.234	3.938	1009	OK
13-02-2026	13:35:21.235	4.939	153.770	24.387	199	0	OK	13-02-2026	13:35:21.235	4.939	32.517	OK	13-02-2026	13:35:21.235	4.939	1009	OK
13-02-2026	13:35:22.234	5.938	153.763	24.387	199	0	OK	13-02-2026	13:35:22.234	5.938	32.519	OK	13-02-2026	13:35:22.234	5.938	1009	OK
13-02-2026	13:35:23.234	6.938	153.823	24.382	199	0	OK	13-02-2026	13:35:23.234	6.938	32.521	OK	13-02-2026	13:35:23.234	6.938	1009	OK
13-02-2026	13:35:24.234	7.938	153.745	24.387	199	0	OK	13-02-2026	13:35:24.234	7.938	32.524	OK	13-02-2026	13:35:24.234	7.938	1009	OK
13-02-2026	13:35:25.234	8.938	153.822	24.380	199	0	OK	13-02-2026	13:35:25.234	8.938	32.529	OK	13-02-2026	13:35:25.234	8.938	1009	OK
13-02-2026	13:35:26.234	9.939	153.828	24.378	199	0	OK	13-02-2026	13:35:26.234	9.939	32.535	OK	13-02-2026	13:35:26.234	9.939	1009	OK
13-02-2026	13:35:27.234	10.938	153.702	24.385	199	0	OK	13-02-2026	13:35:27.234	10.938	32.544	OK	13-02-2026	13:35:27.234	10.938	1009	OK
13-02-2026	13:35:28.234	11.938	153.762	24.379	199	0	OK	13-02-2026	13:35:28.234	11.938	32.550	OK	13-02-2026	13:35:28.234	11.938	1009	OK
13-02-2026	13:35:29.234	12.939	153.683	24.383	199	0	OK	13-02-2026	13:35:29.234	12.939	32.557	OK	13-02-2026	13:35:29.234	12.939	1009	OK
13-02-2026	13:35:30.235	13.939	153.683	24.382	199	0	OK	13-02-2026	13:35:30.235	13.939	32.561	OK	13-02-2026	13:35:30.235	13.939	1009	OK
13-02-2026	13:35:31.235	14.939	153.594	24.387	199	0	OK	13-02-2026	13:35:31.235	14.939	32.567	OK	13-02-2026	13:35:31.235	14.939	1009	OK
13-02-2026	13:35:32.236	15.940	153.664	24.380	199	0	OK	13-02-2026	13:35:32.236	15.940	32.574	OK	13-02-2026	13:35:32.236	15.940	1009	OK
13-02-2026	13:35:33.236	16.940	153.613	24.382	199	0	OK	13-02-2026	13:35:33.236	16.940	32.581	OK	13-02-2026	13:35:33.236	16.940	1009	OK
13-02-2026	13:35:34.242	17.946	153.564	24.384	199	0	OK	13-02-2026	13:35:34.242	17.946	32.587	OK	13-02-2026	13:35:34.242	17.946	1009	OK
13-02-2026	13:35:35.239	18.943	153.507	24.387	199	-1	OK	13-02-2026	13:35:35.239	18.943	32.592	OK	13-02-2026	13:35:35.239	18.943	1009	OK
13-02-2026	13:35:36.238	19.942	153.469	24.389	199	0	OK	13-02-2026	13:35:36.238	19.942	32.595	OK	13-02-2026	13:35:36.238	19.942	1009	OK
13-02-2026	13:35:37.237	20.941	153.560	24.382	199	0	OK	13-02-2026	13:35:37.237	20.941	32.596	OK	13-02-2026	13:35:37.237	20.941	1009	OK
13-02-2026	13:35:38.237	21.941	153.462	24.389	199	0	OK	13-02-2026	13:35:38.237	21.941	32.597	OK	13-02-2026	13:35:38.237	21.941	1009	OK
13-02-2026	13:35:39.237	22.941	153.583	24.380	199	0	OK	13-02-2026	13:35:39.237	22.941	32.597	OK	13-02-2026	13:35:39.237	22.941	1009	OK
13-02-2026	13:35:40.239	23.943	153.476	24.388	199	-1	OK	13-02-2026	13:35:40.239	23.943	32.597	OK	13-02-2026	13:35:40.239	23.943	1009	OK
13-02-2026	13:35:41.240	24.944	153.476	24.388	199	0	OK	13-02-2026	13:35:41.240	24.944	32.597	OK	13-02-2026	13:35:41.240	24.944	1009	OK
13-02-2026	13:35:42.239	25.943	153.452	24.389	199	-1	OK	13-02-2026	13:35:42.239	25.943	32.600	OK	13-02-2026	13:35:42.239	25.943	1009	OK
13-02-2026	13:35:43.239	26.943	153.509	24.385	199	-1	OK	13-02-2026	13:35:43.239	26.943	32.599	OK	13-02-2026	13:35:43.239	26.943	1009	OK
13-02-2026	13:35:44.239	27.943	153.472	24.388	199	0	OK	13-02-2026	13:35:44.239	27.943	32.598	OK	13-02-2026	13:35:44.239	27.943	1009	OK
13-02-2026	13:35:45.240	28.944	153.519	24.385	199	-1	OK	13-02-2026	13:35:45.240	28.944	32.596	OK	13-02-2026	13:35:45.240	28.944	1009	OK
13-02-2026	13:35:46.239	29.943	153.385	24.395	199	0	OK	13-02-2026	13:35:46.239	29.943	32.596	OK	13-02-2026	13:35:46.239	29.943	1009	OK
13-02-2026	13:35:47.239	30.943	153.426	24.393	199	0	OK	13-02-2026	13:35:47.239	30.943	32.592	OK	13-02-2026	13:35:47.239	30.943	1009	OK
13-02-2026	13:35:48.239	31.943	153.487	24.389	199	0	OK	13-02-2026	13:35:48.239	31.943	32.590	OK	13-02-2026	13:35:48.239	31.943	1009	OK
13-02-2026	13:35:49.239	32.944	153.409	24.395	199	0	OK	13-02-2026	13:35:49.239	32.944	32.589	OK	13-02-2026	13:35:49.239	32.944	1009	OK
13-02-2026	13:35:50.239	33.943	153.416	24.395	199	0	OK	13-02-2026	13:35:50.239	33.943	32.587	OK	13-02-2026	13:35:50.239	33.943	1009	OK
13-02-2026	13:35:51.240	34.944	153.581	24.383	199	0	OK	13-02-2026	13:35:51.240	34.944	32.586	OK	13-02-2026	13:35:51.240	34.944	1009	OK
13-02-2026	13:35:52.241	35.945	153.420	24.396	199	0	OK	13-02-2026	13:35:52.241	35.945	32.582	OK	13-02-2026	13:35:52.241	35.945	1009	OK
13-02-2026	13:35:53.241	36.945	153.491	24.391	199	-1	OK	13-02-2026	13:35:53.241	36.945	32.581	OK	13-02-2026	13:35:53.241	36.945	1009	OK
13-02-2026	13:35:54.241	37.945	153.522	24.389	199	-1	OK	13-02-2026	13:35:54.241	37.945	32.580	OK	13-02-2026	13:35:54.241	37.945	1009	OK
13-02-2026	13:35:55.243	38.947	153.410	24.397	199	-1	OK	13-02-2026	13:35:55.243	38.947	32.581	OK	13-02-2026	13:35:55.243	38.947	1009	OK
13-02-2026	13:35:56.242	39.947	153.427	24.396	199	-1	OK	13-02-2026	13:35:56.242	39.947	32.580	OK	13-02-2026	13:35:56.242	39.947	1009	OK
13-02-2026	13:35:57.242	40.946	153.431	24.396	199	0	OK	13-02-2026	13:35:57.242	40.946	32.579	OK	13-02-2026	13:35:57.242	40.946	1009	OK
13-02-2026	13:35:58.242	41.946	153.451	24.395	199	-1	OK	13-02-2026	13:35:58.242	41.946	32.577	OK	13-02-2026	13:35:58.242	41.946	1009	OK
13-02-2026	13:35:59.243	42.947	153.428	24.397	199	0	OK	13-02-2026	13:35:59.243	42.947	32.576	OK	13-02-2026	13:35:59.243	42.947	1009	OK
13-02-2026	13:36:00.244	43.948	153.448	24.396	199	-1	OK	13-02-2026	13:36:00.244	43.948	32.574	OK	13-02-2026	13:36:00.244	43.948	1009	OK
13-02-2026	13:36:01.245	44.949	153.435	24.397	199	-1	OK	13-02-2026	13:36:01.245	44.949	32.574	OK	13-02-2026	13:36:01.245	44.949	1009	OK
13-02-2026	13:36:02.245	45.949	153.506	24.392	199	0	OK	13-02-2026	13:36:02.245	45.949	32.573	OK	13-02-2026	13:36:02.245	45.949	1009	OK
13-02-2026	13:36:03.245	46.949	153.438	24.397	199	0	OK	13-02-2026	13:36:03.245	46.949	32.573	OK	13-02-2026	13:36:03.245	46.949	1009	OK
13-02-2026	13:36:04.246	47.950	153.469	24.395	199	-1	OK	13-02-2026	13:36:04.246	47.950	32.572	OK	13-02-2026	13:36:04.246	47.950	1009	OK
13-02-2026	13:36:05.245	48.950	153.462	24.396	199	-1	OK	13-02-2026	13:36:05.245	48.950	32.570	OK	13-02-2026	13:36:05.245	48.950	1009	OK
13-02-2026	13:36:06.245	49.949	153.452	24.396	199	0	OK	13-02-2026	13:36:06.245	49.949	32.573	OK	13-02-2026	13:36:06.245	49.949	1009	OK
13-02-2026	13:36:07.246	50.950	153.452	24.396	199	0	OK	13-02-2026	13:36:07.246	50.950	32.573	OK	13-02-2026	13:36:07.246	50.950	1009	OK
13-02-2026	13:36:08.246	51.951	153.431	24.397	199	0	OK	13-02-2026	13:36:08.246	51.951	32.575	OK	13-02-2026	13:36:08.246	51.951	1009	OK
13-02-2026	13:36:09.247	52.951	153.526	24.391	199	0	OK	13-02-2026	13:36:09.247	52.951	32.571	OK	13-02-2026	13:36:09.247	52.951	1009	OK
13-02-2026	13:36:10.250	53.954	153.446	24.398	199	0	OK	13-02-2026	13:36:10.250	53.954	32.567	OK	13-02-2026	13:36:10.250	53.954	1009	OK
13-02-2026	13:36:11.248	54.952	153.534	24.392	199	0	OK	13-02-2026	13:36:11.248	54.952	32.565	OK	13-02-2026	13:36:11.248	54.952	1009	OK
13-02-2026	13:36:12.249	55.953	153.410	24.402	199	-1	OK	13-02-2026	13:36:12.249	55.953	32.562	OK	13-02-2026	13:36:12.249	55.953	1009	OK
13-02-2026	13:36:13.250	56.954	153.376	24.405	199	0	OK	13-02-2026	13:36:13.250	56.954	32.560	OK	13-02-2026	13:36:13.250	56.954	1009	OK
13-02-2026	13:36:14.251	57.955	153.373	24.406	199	0	OK	13-02-2026	13:36:14.251	57.955	32.557	OK	13-02-2026	13:36:14.251	57.955	1009	OK
13-02-2026	13:36:15.251	58.955	153.495	24.398	199	0	OK	13-02-2026	13:36:15.251	58.955	32.553	OK	13-02-2026	13:36:15.251	58.955	1009	OK
13-02-2026	13:36:16.251	59.956	153.526	24.397	199	0	OK	13-02-2026	13:36:16.251	59.956	32.548	OK	13-02-2026	13:36:16.251	59.956	1009	OK
13-02-2026	13:36:17.251	60.955	153.463	24.403	199	0	OK	13-02-2026	13:36:17.251	60.955	32.543	OK	13-02-2026	13:36:17.251	60.955	1009	OK
13-02-2026	13:36:18.251	61.955	153.433	24.406	199	0	OK	13-02-2026	13:36:18.251	61.955	32.540	OK	13-02-2026	13:36:18.251	61.955	1009	OK
13-02-2026	13:36:19.252	62.956	153.480	24.403	199	0	OK	13-02-2026	13:36:19.252	62.956	32.538	OK	13-02-2026	13:36:19.252	62.956	1009	OK
13-02-2026	13:36:20.252	63.956	153.511	24.401	199	0	OK	13-02-2026	13:36:20.252	63.956	32.537	OK	13-02-2026	13:36:20.252	63.956	1009	OK
13-02-2026	13:36:21.258	64.962	153.619	24.394	199	0	OK	13-02-2026	13:36:21.258	64.962	32.533	OK	13-02-2026	13:36:21.258	64.962	1009	OK
13-02-2026	13:36:22.253	65.957	153.428	24.409	199	0	OK	13-02-2026	13:36:22.253	65.957	32.530	OK	13-02-2026	13:36:22.253	65.957	1009	OK
13-02-2026	13:36:23.251	66.955	153.445	24.409	199	0	OK	13-02-2026	13:36:23.251	66.955	32.525	OK	13-02-2026	13:36:23.251	66.955	1009	OK
