#--- Experiment --------------------------------------------------------------------------
#TPC(2)-30-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.441	52.830	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.984	24.145	50.054	24.383	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
17-02-2026	11:05:19.538	0.975	151.348	25.065	244	0	OK	17-02-2026	11:05:19.538	0.975	30.331	OK	17-02-2026	11:05:19.538	0.975	1010	OK
17-02-2026	11:05:20.537	1.975	151.319	25.067	244	0	OK	17-02-2026	11:05:20.537	1.975	30.332	OK	17-02-2026	11:05:20.537	1.975	1010	OK
17-02-2026	11:05:21.537	2.974	151.166	25.079	244	0	OK	17-02-2026	11:05:21.537	2.974	30.332	OK	17-02-2026	11:05:21.537	2.974	1011	OK
17-02-2026	11:05:22.537	3.975	151.259	25.072	244	0	OK	17-02-2026	11:05:22.537	3.975	30.331	OK	17-02-2026	11:05:22.537	3.975	1010	OK
17-02-2026	11:05:23.538	4.975	151.275	25.071	244	0	OK	17-02-2026	11:05:23.538	4.975	30.330	OK	17-02-2026	11:05:23.538	4.975	1010	OK
17-02-2026	11:05:24.539	5.977	151.364	25.064	244	0	OK	17-02-2026	11:05:24.539	5.977	30.330	OK	17-02-2026	11:05:24.539	5.977	1011	OK
17-02-2026	11:05:25.539	6.977	151.249	25.073	244	0	OK	17-02-2026	11:05:25.539	6.977	30.330	OK	17-02-2026	11:05:25.539	6.977	1010	OK
17-02-2026	11:05:26.540	7.978	151.419	25.060	244	0	OK	17-02-2026	11:05:26.540	7.978	30.329	OK	17-02-2026	11:05:26.540	7.978	1011	OK
17-02-2026	11:05:27.542	8.979	151.441	25.058	244	0	OK	17-02-2026	11:05:27.542	8.979	30.330	OK	17-02-2026	11:05:27.542	8.979	1011	OK
17-02-2026	11:05:28.542	9.979	151.259	25.072	244	0	OK	17-02-2026	11:05:28.542	9.979	30.331	OK	17-02-2026	11:05:28.542	9.979	1010	OK
17-02-2026	11:05:29.543	10.980	151.472	25.055	244	0	OK	17-02-2026	11:05:29.543	10.980	30.332	OK	17-02-2026	11:05:29.543	10.980	1010	OK
17-02-2026	11:05:30.543	11.980	151.367	25.063	244	0	OK	17-02-2026	11:05:30.543	11.980	30.333	OK	17-02-2026	11:05:30.543	11.980	1010	OK
17-02-2026	11:05:31.543	12.980	151.296	25.068	244	0	OK	17-02-2026	11:05:31.543	12.980	30.335	OK	17-02-2026	11:05:31.543	12.980	1010	OK
17-02-2026	11:05:32.543	13.980	151.283	25.069	244	0	OK	17-02-2026	11:05:32.543	13.980	30.335	OK	17-02-2026	11:05:32.543	13.980	1010	OK
17-02-2026	11:05:33.543	14.980	151.385	25.061	244	0	OK	17-02-2026	11:05:33.543	14.980	30.335	OK	17-02-2026	11:05:33.543	14.980	1010	OK
