#--- Experiment --------------------------------------------------------------------------
#TPC(2)-26-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.441	52.830	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.984	24.145	50.054	24.383	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
16-02-2026	09:42:24.391	0.646	150.315	26.219	269	0	OK	16-02-2026	09:42:24.391	0.646	26.513	OK	16-02-2026	09:42:24.391	0.646	1012	OK
16-02-2026	09:42:25.392	1.647	150.185	26.227	269	0	OK	16-02-2026	09:42:25.392	1.647	26.521	OK	16-02-2026	09:42:25.392	1.647	1012	OK
16-02-2026	09:42:26.392	2.647	150.283	26.218	269	0	OK	16-02-2026	09:42:26.392	2.647	26.525	OK	16-02-2026	09:42:26.392	2.647	1012	OK
16-02-2026	09:42:27.391	3.646	150.151	26.228	269	0	OK	16-02-2026	09:42:27.391	3.646	26.527	OK	16-02-2026	09:42:27.391	3.646	1012	OK
16-02-2026	09:42:28.392	4.647	150.147	26.228	269	1	OK	16-02-2026	09:42:28.392	4.647	26.528	OK	16-02-2026	09:42:28.392	4.647	1012	OK
16-02-2026	09:42:29.393	5.648	150.190	26.224	269	0	OK	16-02-2026	09:42:29.393	5.648	26.530	OK	16-02-2026	09:42:29.393	5.648	1012	OK
16-02-2026	09:42:30.392	6.647	150.170	26.225	269	0	OK	16-02-2026	09:42:30.392	6.647	26.532	OK	16-02-2026	09:42:30.392	6.647	1012	OK
16-02-2026	09:42:31.393	7.648	150.129	26.228	269	0	OK	16-02-2026	09:42:31.393	7.648	26.533	OK	16-02-2026	09:42:31.393	7.648	1012	OK
16-02-2026	09:42:32.392	8.647	150.229	26.220	269	0	OK	16-02-2026	09:42:32.392	8.647	26.533	OK	16-02-2026	09:42:32.392	8.647	1012	OK
16-02-2026	09:42:33.393	9.648	150.200	26.222	269	0	OK	16-02-2026	09:42:33.393	9.648	26.534	OK	16-02-2026	09:42:33.393	9.648	1012	OK
16-02-2026	09:42:34.393	10.648	150.175	26.224	269	0	OK	16-02-2026	09:42:34.393	10.648	26.534	OK	16-02-2026	09:42:34.393	10.648	1012	OK
16-02-2026	09:42:35.393	11.648	150.141	26.227	269	0	OK	16-02-2026	09:42:35.393	11.648	26.533	OK	16-02-2026	09:42:35.393	11.648	1012	OK
16-02-2026	09:42:36.395	12.650	150.184	26.223	269	0	OK	16-02-2026	09:42:36.395	12.650	26.535	OK	16-02-2026	09:42:36.395	12.650	1012	OK
16-02-2026	09:42:37.394	13.649	150.229	26.220	269	0	OK	16-02-2026	09:42:37.394	13.649	26.533	OK	16-02-2026	09:42:37.394	13.649	1012	OK
16-02-2026	09:42:38.395	14.650	150.241	26.219	269	0	OK	16-02-2026	09:42:38.395	14.650	26.533	OK	16-02-2026	09:42:38.395	14.650	1012	OK
16-02-2026	09:42:39.396	15.651	150.261	26.218	269	0	OK	16-02-2026	09:42:39.396	15.651	26.531	OK	16-02-2026	09:42:39.396	15.651	1012	OK
