#--- Experiment --------------------------------------------------------------------------
#TPC-34-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.1] - Oxygen Sensor - XA7-531-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.757	53.178	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1011.273	25.254	47.596	27.051	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.1 Main]	Time [B Ch.1 Main]	 dt (s) [B Ch.1 Main]	Oxygen (µmol/L) [B Ch.1 Main]	dphi (°) [B Ch.1 Main]	Signal Intensity (mV) [B Ch.1 Main]	Ambient Light (mV) [B Ch.1 Main]	Status [B Ch.1 Main]	Date [B Ch.1 CompT]	Time [B Ch.1 CompT]	 dt (s) [B Ch.1 CompT]	Sample Temp. (°C) [B Ch.1 CompT]	Status [B Ch.1 CompT]	Date [B Ch.1 CompP]	Time [B Ch.1 CompP]	 dt (s) [B Ch.1 CompP]	Pressure (mbar) [B Ch.1 CompP]	Status [B Ch.1 CompP]
12-02-2026	18:55:21.565	0.867	109.215	28.389	422	0	OK	12-02-2026	18:55:21.565	0.867	34.389	OK	12-02-2026	18:55:21.565	0.867	1011	OK
12-02-2026	18:55:22.565	1.867	109.201	28.390	422	0	OK	12-02-2026	18:55:22.565	1.867	34.391	OK	12-02-2026	18:55:22.565	1.867	1011	OK
12-02-2026	18:55:23.565	2.867	109.228	28.387	422	0	OK	12-02-2026	18:55:23.565	2.867	34.391	OK	12-02-2026	18:55:23.565	2.867	1011	OK
12-02-2026	18:55:24.565	3.867	109.285	28.381	422	-1	OK	12-02-2026	18:55:24.565	3.867	34.390	OK	12-02-2026	18:55:24.565	3.867	1011	OK
12-02-2026	18:55:25.566	4.868	109.208	28.390	422	-1	OK	12-02-2026	18:55:25.566	4.868	34.388	OK	12-02-2026	18:55:25.566	4.868	1011	OK
12-02-2026	18:55:26.567	5.869	109.224	28.389	422	-1	OK	12-02-2026	18:55:26.567	5.869	34.385	OK	12-02-2026	18:55:26.567	5.869	1011	OK
12-02-2026	18:55:27.567	6.869	109.233	28.388	422	-1	OK	12-02-2026	18:55:27.567	6.869	34.385	OK	12-02-2026	18:55:27.567	6.869	1011	OK
12-02-2026	18:55:28.568	7.870	109.167	28.395	422	0	OK	12-02-2026	18:55:28.568	7.870	34.386	OK	12-02-2026	18:55:28.568	7.870	1011	OK
12-02-2026	18:55:29.567	8.869	109.165	28.395	422	0	OK	12-02-2026	18:55:29.567	8.869	34.387	OK	12-02-2026	18:55:29.567	8.869	1011	OK
12-02-2026	18:55:30.567	9.869	109.075	28.405	422	0	OK	12-02-2026	18:55:30.567	9.869	34.387	OK	12-02-2026	18:55:30.567	9.869	1011	OK
12-02-2026	18:55:31.567	10.869	109.163	28.395	422	0	OK	12-02-2026	18:55:31.567	10.869	34.388	OK	12-02-2026	18:55:31.567	10.869	1011	OK
12-02-2026	18:55:32.567	11.869	109.160	28.395	422	0	OK	12-02-2026	18:55:32.567	11.869	34.389	OK	12-02-2026	18:55:32.567	11.869	1011	OK
12-02-2026	18:55:33.568	12.869	109.075	28.405	422	0	OK	12-02-2026	18:55:33.568	12.869	34.387	OK	12-02-2026	18:55:33.568	12.869	1011	OK
12-02-2026	18:55:34.567	13.869	109.000	28.414	422	0	OK	12-02-2026	18:55:34.567	13.869	34.384	OK	12-02-2026	18:55:34.567	13.869	1011	OK
12-02-2026	18:55:35.566	14.868	109.061	28.408	422	0	OK	12-02-2026	18:55:35.566	14.868	34.381	OK	12-02-2026	18:55:35.566	14.868	1011	OK
12-02-2026	18:55:36.567	15.869	109.084	28.406	422	0	OK	12-02-2026	18:55:36.567	15.869	34.379	OK	12-02-2026	18:55:36.567	15.869	1011	OK
12-02-2026	18:55:37.570	16.871	108.949	28.421	422	0	OK	12-02-2026	18:55:37.570	16.871	34.379	OK	12-02-2026	18:55:37.570	16.871	1011	OK
12-02-2026	18:55:38.568	17.870	108.962	28.420	422	0	OK	12-02-2026	18:55:38.568	17.870	34.377	OK	12-02-2026	18:55:38.568	17.870	1011	OK
12-02-2026	18:55:39.571	18.873	108.992	28.417	422	0	OK	12-02-2026	18:55:39.571	18.873	34.376	OK	12-02-2026	18:55:39.571	18.873	1011	OK
12-02-2026	18:55:40.582	19.883	108.897	28.428	422	0	OK	12-02-2026	18:55:40.582	19.883	34.374	OK	12-02-2026	18:55:40.582	19.883	1011	OK
12-02-2026	18:55:41.574	20.876	108.958	28.421	422	-1	OK	12-02-2026	18:55:41.574	20.876	34.375	OK	12-02-2026	18:55:41.574	20.876	1011	OK
12-02-2026	18:55:42.575	21.877	108.942	28.423	422	-1	OK	12-02-2026	18:55:42.575	21.877	34.374	OK	12-02-2026	18:55:42.575	21.877	1011	OK
12-02-2026	18:55:43.576	22.877	108.962	28.421	422	0	OK	12-02-2026	18:55:43.576	22.877	34.373	OK	12-02-2026	18:55:43.576	22.877	1011	OK
