#--- Experiment --------------------------------------------------------------------------
#TPC-34-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-531-208 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.616	52.917	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.337	24.685	44.843	27.005	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
12-02-2026	18:55:21.038	0.340	127.415	26.087	209	0	OK	12-02-2026	18:55:21.038	0.340	34.293	OK	12-02-2026	18:55:21.038	0.340	1010	OK
12-02-2026	18:55:22.040	1.342	127.382	26.090	209	0	OK	12-02-2026	18:55:22.040	1.342	34.293	OK	12-02-2026	18:55:22.040	1.342	1010	OK
12-02-2026	18:55:23.039	2.341	127.395	26.089	209	0	OK	12-02-2026	18:55:23.039	2.341	34.292	OK	12-02-2026	18:55:23.039	2.341	1010	OK
12-02-2026	18:55:24.040	3.342	127.423	26.087	209	0	OK	12-02-2026	18:55:24.040	3.342	34.290	OK	12-02-2026	18:55:24.040	3.342	1010	OK
12-02-2026	18:55:25.040	4.342	127.335	26.095	209	0	OK	12-02-2026	18:55:25.040	4.342	34.290	OK	12-02-2026	18:55:25.040	4.342	1010	OK
12-02-2026	18:55:26.043	5.344	127.390	26.091	209	0	OK	12-02-2026	18:55:26.043	5.344	34.286	OK	12-02-2026	18:55:26.043	5.344	1010	OK
12-02-2026	18:55:27.046	6.348	127.379	26.092	209	0	OK	12-02-2026	18:55:27.046	6.348	34.286	OK	12-02-2026	18:55:27.046	6.348	1010	OK
12-02-2026	18:55:28.050	7.352	127.429	26.088	209	-1	OK	12-02-2026	18:55:28.050	7.352	34.284	OK	12-02-2026	18:55:28.050	7.352	1010	OK
12-02-2026	18:55:29.045	8.347	127.435	26.088	209	0	OK	12-02-2026	18:55:29.045	8.347	34.282	OK	12-02-2026	18:55:29.045	8.347	1010	OK
12-02-2026	18:55:30.046	9.347	127.380	26.093	209	0	OK	12-02-2026	18:55:30.046	9.347	34.282	OK	12-02-2026	18:55:30.046	9.347	1010	OK
12-02-2026	18:55:31.047	10.348	127.410	26.091	209	0	OK	12-02-2026	18:55:31.047	10.348	34.279	OK	12-02-2026	18:55:31.047	10.348	1010	OK
12-02-2026	18:55:32.047	11.348	127.278	26.103	209	0	OK	12-02-2026	18:55:32.047	11.348	34.279	OK	12-02-2026	18:55:32.047	11.348	1010	OK
12-02-2026	18:55:33.046	12.348	127.325	26.099	209	0	OK	12-02-2026	18:55:33.046	12.348	34.278	OK	12-02-2026	18:55:33.046	12.348	1010	OK
12-02-2026	18:55:34.048	13.350	127.421	26.090	209	0	OK	12-02-2026	18:55:34.048	13.350	34.279	OK	12-02-2026	18:55:34.048	13.350	1010	OK
12-02-2026	18:55:35.047	14.349	127.361	26.096	209	0	OK	12-02-2026	18:55:35.047	14.349	34.277	OK	12-02-2026	18:55:35.047	14.349	1010	OK
