#--- Experiment --------------------------------------------------------------------------
#TPC-24-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.2] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.674	53.000	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.313	25.249	47.581	26.785	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.2 Main]	Time [B Ch.2 Main]	 dt (s) [B Ch.2 Main]	Oxygen (µmol/L) [B Ch.2 Main]	dphi (°) [B Ch.2 Main]	Signal Intensity (mV) [B Ch.2 Main]	Ambient Light (mV) [B Ch.2 Main]	Status [B Ch.2 Main]	Date [B Ch.2 CompT]	Time [B Ch.2 CompT]	 dt (s) [B Ch.2 CompT]	Sample Temp. (°C) [B Ch.2 CompT]	Status [B Ch.2 CompT]	Date [B Ch.2 CompP]	Time [B Ch.2 CompP]	 dt (s) [B Ch.2 CompP]	Pressure (mbar) [B Ch.2 CompP]	Status [B Ch.2 CompP]
12-02-2026	10:42:37.175	0.228	162.023	26.315	502	0	OK	12-02-2026	10:42:37.175	0.228	24.057	OK	12-02-2026	10:42:37.175	0.228	1013	OK
12-02-2026	10:42:38.176	1.230	162.116	26.308	502	0	OK	12-02-2026	10:42:38.176	1.230	24.058	OK	12-02-2026	10:42:38.176	1.230	1013	OK
12-02-2026	10:42:39.176	2.229	162.134	26.307	502	1	OK	12-02-2026	10:42:39.176	2.229	24.057	OK	12-02-2026	10:42:39.176	2.229	1013	OK
12-02-2026	10:42:40.175	3.229	162.194	26.303	502	0	OK	12-02-2026	10:42:40.175	3.229	24.056	OK	12-02-2026	10:42:40.175	3.229	1013	OK
12-02-2026	10:42:41.175	4.229	162.133	26.308	502	0	OK	12-02-2026	10:42:41.175	4.229	24.054	OK	12-02-2026	10:42:41.175	4.229	1013	OK
12-02-2026	10:42:42.175	5.228	162.103	26.312	502	0	OK	12-02-2026	10:42:42.175	5.228	24.048	OK	12-02-2026	10:42:42.175	5.228	1013	OK
12-02-2026	10:42:43.175	6.228	162.176	26.308	502	0	OK	12-02-2026	10:42:43.175	6.228	24.044	OK	12-02-2026	10:42:43.175	6.228	1013	OK
12-02-2026	10:42:44.175	7.229	162.160	26.311	502	0	OK	12-02-2026	10:42:44.175	7.229	24.038	OK	12-02-2026	10:42:44.175	7.229	1013	OK
12-02-2026	10:42:45.175	8.228	162.229	26.307	502	0	OK	12-02-2026	10:42:45.175	8.228	24.035	OK	12-02-2026	10:42:45.175	8.228	1013	OK
12-02-2026	10:42:46.176	9.229	162.241	26.308	502	0	OK	12-02-2026	10:42:46.176	9.229	24.029	OK	12-02-2026	10:42:46.176	9.229	1013	OK
12-02-2026	10:42:47.176	10.230	162.183	26.314	502	0	OK	12-02-2026	10:42:47.176	10.230	24.023	OK	12-02-2026	10:42:47.176	10.230	1013	OK
12-02-2026	10:42:48.175	11.228	162.219	26.312	502	0	OK	12-02-2026	10:42:48.175	11.228	24.021	OK	12-02-2026	10:42:48.175	11.228	1013	OK
12-02-2026	10:42:49.177	12.230	162.144	26.318	502	0	OK	12-02-2026	10:42:49.177	12.230	24.019	OK	12-02-2026	10:42:49.177	12.230	1013	OK
12-02-2026	10:42:50.177	13.230	162.131	26.319	502	0	OK	12-02-2026	10:42:50.177	13.230	24.019	OK	12-02-2026	10:42:50.177	13.230	1013	OK
12-02-2026	10:42:51.177	14.230	162.157	26.318	502	0	OK	12-02-2026	10:42:51.177	14.230	24.016	OK	12-02-2026	10:42:51.177	14.230	1013	OK
12-02-2026	10:42:52.177	15.230	162.174	26.318	502	0	OK	12-02-2026	10:42:52.177	15.230	24.012	OK	12-02-2026	10:42:52.177	15.230	1013	OK
12-02-2026	10:42:53.177	16.230	162.127	26.322	502	0	OK	12-02-2026	10:42:53.177	16.230	24.010	OK	12-02-2026	10:42:53.177	16.230	1013	OK
12-02-2026	10:42:54.176	17.229	162.107	26.325	502	0	OK	12-02-2026	10:42:54.176	17.229	24.005	OK	12-02-2026	10:42:54.176	17.229	1013	OK
12-02-2026	10:42:55.177	18.230	162.139	26.323	502	0	OK	12-02-2026	10:42:55.177	18.230	24.004	OK	12-02-2026	10:42:55.177	18.230	1013	OK
12-02-2026	10:42:56.177	19.230	162.214	26.317	502	0	OK	12-02-2026	10:42:56.177	19.230	24.006	OK	12-02-2026	10:42:56.177	19.230	1013	OK
12-02-2026	10:42:57.177	20.230	162.112	26.324	502	0	OK	12-02-2026	10:42:57.177	20.230	24.007	OK	12-02-2026	10:42:57.177	20.230	1013	OK
12-02-2026	10:42:58.178	21.231	162.131	26.323	502	0	OK	12-02-2026	10:42:58.178	21.231	24.006	OK	12-02-2026	10:42:58.178	21.231	1013	OK
