#--- Experiment --------------------------------------------------------------------------
#TPC(2)-34-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.4] - Oxygen Sensor - XA7-533-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.654	53.032	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1012.073	24.085	49.978	24.192	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.4 Main]	Time [B Ch.4 Main]	 dt (s) [B Ch.4 Main]	Oxygen (µmol/L) [B Ch.4 Main]	dphi (°) [B Ch.4 Main]	Signal Intensity (mV) [B Ch.4 Main]	Ambient Light (mV) [B Ch.4 Main]	Status [B Ch.4 Main]	Date [B Ch.4 CompT]	Time [B Ch.4 CompT]	 dt (s) [B Ch.4 CompT]	Sample Temp. (°C) [B Ch.4 CompT]	Status [B Ch.4 CompT]	Date [B Ch.4 CompP]	Time [B Ch.4 CompP]	 dt (s) [B Ch.4 CompP]	Pressure (mbar) [B Ch.4 CompP]	Status [B Ch.4 CompP]
16-02-2026	13:51:59.769	0.590	133.200	25.601	318	0	OK	16-02-2026	13:51:59.769	0.590	34.091	OK	16-02-2026	13:51:59.769	0.590	1009	OK
16-02-2026	13:52:00.770	1.591	133.289	25.593	318	0	OK	16-02-2026	13:52:00.770	1.591	34.092	OK	16-02-2026	13:52:00.770	1.591	1009	OK
16-02-2026	13:52:01.769	2.590	133.269	25.595	318	0	OK	16-02-2026	13:52:01.769	2.590	34.091	OK	16-02-2026	13:52:01.769	2.590	1009	OK
16-02-2026	13:52:02.770	3.590	133.200	25.602	318	0	OK	16-02-2026	13:52:02.770	3.590	34.087	OK	16-02-2026	13:52:02.770	3.590	1009	OK
16-02-2026	13:52:03.770	4.591	133.252	25.598	318	0	OK	16-02-2026	13:52:03.770	4.591	34.085	OK	16-02-2026	13:52:03.770	4.591	1009	OK
16-02-2026	13:52:04.770	5.591	133.229	25.600	318	0	OK	16-02-2026	13:52:04.770	5.591	34.085	OK	16-02-2026	13:52:04.770	5.591	1009	OK
16-02-2026	13:52:05.776	6.596	133.226	25.601	318	0	OK	16-02-2026	13:52:05.776	6.596	34.082	OK	16-02-2026	13:52:05.776	6.596	1009	OK
16-02-2026	13:52:06.770	7.591	133.299	25.595	318	0	OK	16-02-2026	13:52:06.770	7.591	34.081	OK	16-02-2026	13:52:06.770	7.591	1009	OK
16-02-2026	13:52:07.770	8.590	133.276	25.598	318	0	OK	16-02-2026	13:52:07.770	8.590	34.077	OK	16-02-2026	13:52:07.770	8.590	1009	OK
16-02-2026	13:52:08.770	9.590	133.279	25.598	318	0	OK	16-02-2026	13:52:08.770	9.590	34.076	OK	16-02-2026	13:52:08.770	9.590	1009	OK
16-02-2026	13:52:09.770	10.591	133.262	25.600	318	0	OK	16-02-2026	13:52:09.770	10.591	34.074	OK	16-02-2026	13:52:09.770	10.591	1009	OK
16-02-2026	13:52:10.771	11.591	133.253	25.601	318	0	OK	16-02-2026	13:52:10.771	11.591	34.073	OK	16-02-2026	13:52:10.771	11.591	1009	OK
16-02-2026	13:52:11.771	12.592	133.274	25.600	318	0	OK	16-02-2026	13:52:11.771	12.592	34.070	OK	16-02-2026	13:52:11.771	12.592	1009	OK
16-02-2026	13:52:12.775	13.596	133.418	25.588	318	0	OK	16-02-2026	13:52:12.775	13.596	34.068	OK	16-02-2026	13:52:12.775	13.596	1009	OK
16-02-2026	13:52:13.775	14.595	133.205	25.607	318	0	OK	16-02-2026	13:52:13.775	14.595	34.066	OK	16-02-2026	13:52:13.775	14.595	1009	OK
