#--- Experiment --------------------------------------------------------------------------
#TPC-30-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.2] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.674	53.000	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.313	25.249	47.581	26.785	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.2 Main]	Time [B Ch.2 Main]	 dt (s) [B Ch.2 Main]	Oxygen (µmol/L) [B Ch.2 Main]	dphi (°) [B Ch.2 Main]	Signal Intensity (mV) [B Ch.2 Main]	Ambient Light (mV) [B Ch.2 Main]	Status [B Ch.2 Main]	Date [B Ch.2 CompT]	Time [B Ch.2 CompT]	 dt (s) [B Ch.2 CompT]	Sample Temp. (°C) [B Ch.2 CompT]	Status [B Ch.2 CompT]	Date [B Ch.2 CompP]	Time [B Ch.2 CompP]	 dt (s) [B Ch.2 CompP]	Pressure (mbar) [B Ch.2 CompP]	Status [B Ch.2 CompP]
12-02-2026	15:41:29.776	0.384	123.683	27.531	511	0	OK	12-02-2026	15:41:29.776	0.384	30.677	OK	12-02-2026	15:41:29.776	0.384	1009	OK
12-02-2026	15:41:30.777	1.385	123.669	27.532	511	0	OK	12-02-2026	15:41:30.777	1.385	30.678	OK	12-02-2026	15:41:30.777	1.385	1009	OK
12-02-2026	15:41:31.778	2.385	123.613	27.537	511	0	OK	12-02-2026	15:41:31.778	2.385	30.679	OK	12-02-2026	15:41:31.778	2.385	1009	OK
12-02-2026	15:41:32.779	3.387	123.635	27.535	511	0	OK	12-02-2026	15:41:32.779	3.387	30.679	OK	12-02-2026	15:41:32.779	3.387	1009	OK
12-02-2026	15:41:33.780	4.388	123.717	27.528	511	0	OK	12-02-2026	15:41:33.780	4.388	30.676	OK	12-02-2026	15:41:33.780	4.388	1009	OK
12-02-2026	15:41:34.780	5.388	123.717	27.528	511	0	OK	12-02-2026	15:41:34.780	5.388	30.676	OK	12-02-2026	15:41:34.780	5.388	1009	OK
12-02-2026	15:41:35.781	6.389	123.694	27.531	511	0	OK	12-02-2026	15:41:35.781	6.389	30.673	OK	12-02-2026	15:41:35.781	6.389	1009	OK
12-02-2026	15:41:36.783	7.391	123.679	27.533	511	0	OK	12-02-2026	15:41:36.783	7.391	30.671	OK	12-02-2026	15:41:36.783	7.391	1009	OK
12-02-2026	15:41:37.783	8.391	123.736	27.529	511	0	OK	12-02-2026	15:41:37.783	8.391	30.666	OK	12-02-2026	15:41:37.783	8.391	1009	OK
12-02-2026	15:41:38.786	9.394	123.654	27.537	511	1	OK	12-02-2026	15:41:38.786	9.394	30.665	OK	12-02-2026	15:41:38.786	9.394	1009	OK
12-02-2026	15:41:39.783	10.391	123.772	27.527	511	0	OK	12-02-2026	15:41:39.783	10.391	30.661	OK	12-02-2026	15:41:39.783	10.391	1009	OK
12-02-2026	15:41:40.784	11.392	123.730	27.531	511	0	OK	12-02-2026	15:41:40.784	11.392	30.661	OK	12-02-2026	15:41:40.784	11.392	1009	OK
12-02-2026	15:41:41.785	12.393	123.775	27.527	511	1	OK	12-02-2026	15:41:41.785	12.393	30.660	OK	12-02-2026	15:41:41.785	12.393	1009	OK
12-02-2026	15:41:42.785	13.393	123.707	27.534	511	0	OK	12-02-2026	15:41:42.785	13.393	30.658	OK	12-02-2026	15:41:42.785	13.393	1009	OK
12-02-2026	15:41:43.784	14.392	123.749	27.530	511	1	OK	12-02-2026	15:41:43.784	14.392	30.658	OK	12-02-2026	15:41:43.784	14.392	1009	OK
