#--- Experiment --------------------------------------------------------------------------
#TPC(2)-22-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-533-210 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.408	52.749	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.019	24.144	49.760	24.352	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
16-02-2026	07:32:28.688	0.404	127.564	29.371	234	0	OK	16-02-2026	07:32:28.688	0.404	21.836	OK	16-02-2026	07:32:28.688	0.404	1011	OK
16-02-2026	07:32:29.688	1.405	127.575	29.369	234	0	OK	16-02-2026	07:32:29.688	1.405	21.839	OK	16-02-2026	07:32:29.688	1.405	1011	OK
16-02-2026	07:32:30.689	2.405	127.623	29.364	234	0	OK	16-02-2026	07:32:30.689	2.405	21.841	OK	16-02-2026	07:32:30.689	2.405	1011	OK
16-02-2026	07:32:31.688	3.404	127.586	29.368	234	0	OK	16-02-2026	07:32:31.688	3.404	21.839	OK	16-02-2026	07:32:31.688	3.404	1011	OK
16-02-2026	07:32:32.688	4.404	127.488	29.378	234	0	OK	16-02-2026	07:32:32.688	4.404	21.836	OK	16-02-2026	07:32:32.688	4.404	1011	OK
16-02-2026	07:32:33.689	5.405	127.629	29.366	234	0	OK	16-02-2026	07:32:33.689	5.405	21.833	OK	16-02-2026	07:32:33.689	5.405	1011	OK
16-02-2026	07:32:34.689	6.405	127.640	29.365	234	0	OK	16-02-2026	07:32:34.689	6.405	21.833	OK	16-02-2026	07:32:34.689	6.405	1011	OK
16-02-2026	07:32:35.688	7.404	127.640	29.365	234	0	OK	16-02-2026	07:32:35.688	7.404	21.833	OK	16-02-2026	07:32:35.688	7.404	1011	OK
16-02-2026	07:32:36.690	8.406	127.600	29.368	234	0	OK	16-02-2026	07:32:36.690	8.406	21.835	OK	16-02-2026	07:32:36.690	8.406	1011	OK
16-02-2026	07:32:37.690	9.407	127.596	29.369	234	0	OK	16-02-2026	07:32:37.690	9.407	21.833	OK	16-02-2026	07:32:37.690	9.407	1011	OK
16-02-2026	07:32:38.690	10.407	127.712	29.359	234	0	OK	16-02-2026	07:32:38.690	10.407	21.831	OK	16-02-2026	07:32:38.690	10.407	1011	OK
16-02-2026	07:32:39.691	11.407	127.618	29.368	234	0	OK	16-02-2026	07:32:39.691	11.407	21.830	OK	16-02-2026	07:32:39.691	11.407	1011	OK
16-02-2026	07:32:40.693	12.409	127.640	29.366	234	0	OK	16-02-2026	07:32:40.693	12.409	21.830	OK	16-02-2026	07:32:40.693	12.409	1011	OK
16-02-2026	07:32:41.692	13.408	127.600	29.369	234	0	OK	16-02-2026	07:32:41.692	13.408	21.832	OK	16-02-2026	07:32:41.692	13.408	1011	OK
16-02-2026	07:32:42.694	14.410	127.673	29.362	234	0	OK	16-02-2026	07:32:42.694	14.410	21.833	OK	16-02-2026	07:32:42.694	14.410	1011	OK
