#--- Experiment --------------------------------------------------------------------------
#TPC-24-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-531-208 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.616	52.917	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.337	24.685	44.843	27.005	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
13-02-2026	09:27:14.655	0.137	153.064	26.913	237	0	OK	13-02-2026	09:27:14.655	0.137	23.844	OK	13-02-2026	09:27:14.655	0.137	1012	OK
13-02-2026	09:27:15.655	1.138	153.012	26.917	237	0	OK	13-02-2026	09:27:15.655	1.138	23.844	OK	13-02-2026	09:27:15.655	1.138	1012	OK
13-02-2026	09:27:16.655	2.137	152.907	26.925	237	0	OK	13-02-2026	09:27:16.655	2.137	23.844	OK	13-02-2026	09:27:16.655	2.137	1012	OK
13-02-2026	09:27:17.656	3.138	153.012	26.917	237	0	OK	13-02-2026	09:27:17.656	3.138	23.844	OK	13-02-2026	09:27:17.656	3.138	1012	OK
13-02-2026	09:27:18.656	4.138	152.991	26.918	237	0	OK	13-02-2026	09:27:18.656	4.138	23.846	OK	13-02-2026	09:27:18.656	4.138	1012	OK
13-02-2026	09:27:19.656	5.139	152.999	26.918	237	0	OK	13-02-2026	09:27:19.656	5.139	23.844	OK	13-02-2026	09:27:19.656	5.139	1012	OK
13-02-2026	09:27:20.658	6.140	153.020	26.917	237	0	OK	13-02-2026	09:27:20.658	6.140	23.842	OK	13-02-2026	09:27:20.658	6.140	1012	OK
13-02-2026	09:27:21.659	7.141	152.919	26.925	237	0	OK	13-02-2026	09:27:21.659	7.141	23.841	OK	13-02-2026	09:27:21.659	7.141	1012	OK
13-02-2026	09:27:22.659	8.141	153.077	26.913	237	0	OK	13-02-2026	09:27:22.659	8.141	23.841	OK	13-02-2026	09:27:22.659	8.141	1012	OK
13-02-2026	09:27:23.659	9.141	153.007	26.918	237	0	OK	13-02-2026	09:27:23.659	9.141	23.842	OK	13-02-2026	09:27:23.659	9.141	1012	OK
13-02-2026	09:27:24.660	10.143	152.980	26.921	237	0	OK	13-02-2026	09:27:24.660	10.143	23.839	OK	13-02-2026	09:27:24.660	10.143	1012	OK
13-02-2026	09:27:25.660	11.142	152.976	26.921	237	0	OK	13-02-2026	09:27:25.660	11.142	23.840	OK	13-02-2026	09:27:25.660	11.142	1012	OK
13-02-2026	09:27:26.660	12.143	153.002	26.919	237	0	OK	13-02-2026	09:27:26.660	12.143	23.840	OK	13-02-2026	09:27:26.660	12.143	1012	OK
13-02-2026	09:27:27.660	13.142	152.910	26.926	237	0	OK	13-02-2026	09:27:27.660	13.142	23.840	OK	13-02-2026	09:27:27.660	13.142	1012	OK
13-02-2026	09:27:28.661	14.144	152.937	26.924	237	0	OK	13-02-2026	09:27:28.661	14.144	23.840	OK	13-02-2026	09:27:28.661	14.144	1012	OK
