#--- Experiment --------------------------------------------------------------------------
#TPC-32-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.704	52.755	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.361	24.660	44.816	27.885	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
13-02-2026	13:35:16.416	0.121	156.381	24.438	253	0	OK	13-02-2026	13:35:16.416	0.121	32.511	OK	13-02-2026	13:35:16.416	0.121	1009	OK
13-02-2026	13:35:17.417	1.121	156.245	24.448	253	1	OK	13-02-2026	13:35:17.417	1.121	32.512	OK	13-02-2026	13:35:17.417	1.121	1009	OK
13-02-2026	13:35:18.416	2.120	156.219	24.450	253	0	OK	13-02-2026	13:35:18.416	2.120	32.512	OK	13-02-2026	13:35:18.416	2.120	1009	OK
13-02-2026	13:35:19.416	3.120	156.272	24.446	253	0	OK	13-02-2026	13:35:19.416	3.120	32.512	OK	13-02-2026	13:35:19.416	3.120	1009	OK
13-02-2026	13:35:20.416	4.121	156.238	24.448	253	0	OK	13-02-2026	13:35:20.416	4.121	32.514	OK	13-02-2026	13:35:20.416	4.121	1009	OK
13-02-2026	13:35:21.417	5.121	156.265	24.445	253	1	OK	13-02-2026	13:35:21.417	5.121	32.518	OK	13-02-2026	13:35:21.417	5.121	1009	OK
13-02-2026	13:35:22.417	6.121	156.351	24.438	253	0	OK	13-02-2026	13:35:22.417	6.121	32.520	OK	13-02-2026	13:35:22.417	6.121	1009	OK
13-02-2026	13:35:23.416	7.120	156.507	24.426	253	0	OK	13-02-2026	13:35:23.416	7.120	32.521	OK	13-02-2026	13:35:23.416	7.120	1009	OK
13-02-2026	13:35:24.416	8.120	156.374	24.435	253	0	OK	13-02-2026	13:35:24.416	8.120	32.525	OK	13-02-2026	13:35:24.416	8.120	1009	OK
13-02-2026	13:35:25.417	9.121	156.506	24.424	252	1	OK	13-02-2026	13:35:25.417	9.121	32.529	OK	13-02-2026	13:35:25.417	9.121	1009	OK
13-02-2026	13:35:26.417	10.122	156.509	24.422	252	0	OK	13-02-2026	13:35:26.417	10.122	32.536	OK	13-02-2026	13:35:26.417	10.122	1009	OK
13-02-2026	13:35:27.419	11.123	156.531	24.418	252	0	OK	13-02-2026	13:35:27.419	11.123	32.545	OK	13-02-2026	13:35:27.419	11.123	1009	OK
13-02-2026	13:35:28.420	12.124	156.614	24.410	252	0	OK	13-02-2026	13:35:28.420	12.124	32.552	OK	13-02-2026	13:35:28.420	12.124	1009	OK
13-02-2026	13:35:29.419	13.123	156.457	24.420	252	0	OK	13-02-2026	13:35:29.419	13.123	32.559	OK	13-02-2026	13:35:29.419	13.123	1009	OK
13-02-2026	13:35:30.419	14.123	156.513	24.415	252	0	OK	13-02-2026	13:35:30.419	14.123	32.562	OK	13-02-2026	13:35:30.419	14.123	1009	OK
13-02-2026	13:35:31.420	15.124	156.373	24.424	252	0	OK	13-02-2026	13:35:31.420	15.124	32.568	OK	13-02-2026	13:35:31.420	15.124	1009	OK
13-02-2026	13:35:32.419	16.123	156.376	24.422	252	0	OK	13-02-2026	13:35:32.419	16.123	32.575	OK	13-02-2026	13:35:32.419	16.123	1009	OK
13-02-2026	13:35:33.419	17.123	156.325	24.424	252	0	OK	13-02-2026	13:35:33.419	17.123	32.582	OK	13-02-2026	13:35:33.419	17.123	1009	OK
13-02-2026	13:35:34.420	18.124	156.348	24.421	252	0	OK	13-02-2026	13:35:34.420	18.124	32.587	OK	13-02-2026	13:35:34.420	18.124	1009	OK
13-02-2026	13:35:35.419	19.123	156.291	24.424	253	0	OK	13-02-2026	13:35:35.419	19.123	32.592	OK	13-02-2026	13:35:35.419	19.123	1009	OK
13-02-2026	13:35:36.419	20.123	156.201	24.430	252	1	OK	13-02-2026	13:35:36.419	20.123	32.595	OK	13-02-2026	13:35:36.419	20.123	1009	OK
13-02-2026	13:35:37.419	21.124	156.244	24.426	252	0	OK	13-02-2026	13:35:37.419	21.124	32.598	OK	13-02-2026	13:35:37.419	21.124	1009	OK
