#--- Experiment --------------------------------------------------------------------------
#TPC(2)-30-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-533-210 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.408	52.749	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.019	24.144	49.760	24.352	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
16-02-2026	11:42:39.136	0.574	142.931	25.505	195	0	OK	16-02-2026	11:42:39.136	0.574	30.362	OK	16-02-2026	11:42:39.136	0.574	1010	OK
16-02-2026	11:42:40.137	1.574	143.002	25.499	195	0	OK	16-02-2026	11:42:40.137	1.574	30.363	OK	16-02-2026	11:42:40.137	1.574	1010	OK
16-02-2026	11:42:41.137	2.574	143.073	25.493	195	0	OK	16-02-2026	11:42:41.137	2.574	30.364	OK	16-02-2026	11:42:41.137	2.574	1010	OK
16-02-2026	11:42:42.137	3.574	142.970	25.501	195	0	OK	16-02-2026	11:42:42.137	3.574	30.365	OK	16-02-2026	11:42:42.137	3.574	1010	OK
16-02-2026	11:42:43.138	4.575	142.899	25.507	195	0	OK	16-02-2026	11:42:43.138	4.575	30.364	OK	16-02-2026	11:42:43.138	4.575	1010	OK
16-02-2026	11:42:44.137	5.574	142.981	25.501	195	0	OK	16-02-2026	11:42:44.137	5.574	30.362	OK	16-02-2026	11:42:44.137	5.574	1010	OK
16-02-2026	11:42:45.139	6.577	142.981	25.501	195	0	OK	16-02-2026	11:42:45.139	6.577	30.362	OK	16-02-2026	11:42:45.139	6.577	1010	OK
16-02-2026	11:42:46.138	7.575	142.968	25.502	195	0	OK	16-02-2026	11:42:46.138	7.575	30.362	OK	16-02-2026	11:42:46.138	7.575	1010	OK
16-02-2026	11:42:47.139	8.576	142.981	25.501	195	0	OK	16-02-2026	11:42:47.139	8.576	30.362	OK	16-02-2026	11:42:47.139	8.576	1010	OK
16-02-2026	11:42:48.139	9.576	142.940	25.504	195	0	OK	16-02-2026	11:42:48.139	9.576	30.363	OK	16-02-2026	11:42:48.139	9.576	1010	OK
16-02-2026	11:42:49.138	10.576	142.831	25.513	195	0	OK	16-02-2026	11:42:49.138	10.576	30.362	OK	16-02-2026	11:42:49.138	10.576	1010	OK
16-02-2026	11:42:50.138	11.575	142.931	25.505	195	0	OK	16-02-2026	11:42:50.138	11.575	30.362	OK	16-02-2026	11:42:50.138	11.575	1010	OK
16-02-2026	11:42:51.138	12.575	142.984	25.501	195	0	OK	16-02-2026	11:42:51.138	12.575	30.361	OK	16-02-2026	11:42:51.138	12.575	1010	OK
16-02-2026	11:42:52.139	13.577	142.909	25.507	195	0	OK	16-02-2026	11:42:52.139	13.577	30.361	OK	16-02-2026	11:42:52.139	13.577	1010	OK
16-02-2026	11:42:53.140	14.577	142.888	25.509	195	0	OK	16-02-2026	11:42:53.140	14.577	30.360	OK	16-02-2026	11:42:53.140	14.577	1010	OK
16-02-2026	11:42:54.140	15.577	143.000	25.500	195	0	OK	16-02-2026	11:42:54.140	15.577	30.360	OK	16-02-2026	11:42:54.140	15.577	1010	OK
16-02-2026	11:42:55.139	16.577	142.925	25.506	195	0	OK	16-02-2026	11:42:55.139	16.577	30.360	OK	16-02-2026	11:42:55.139	16.577	1010	OK
16-02-2026	11:42:56.139	17.577	142.900	25.508	195	0	OK	16-02-2026	11:42:56.139	17.577	30.360	OK	16-02-2026	11:42:56.139	17.577	1010	OK
16-02-2026	11:42:57.140	18.577	142.888	25.509	195	0	OK	16-02-2026	11:42:57.140	18.577	30.360	OK	16-02-2026	11:42:57.140	18.577	1010	OK
16-02-2026	11:42:58.148	19.585	142.849	25.511	195	0	OK	16-02-2026	11:42:58.148	19.585	30.364	OK	16-02-2026	11:42:58.148	19.585	1010	OK
16-02-2026	11:42:59.140	20.578	142.835	25.513	195	0	OK	16-02-2026	11:42:59.140	20.578	30.361	OK	16-02-2026	11:42:59.140	20.578	1010	OK
16-02-2026	11:43:00.142	21.579	142.931	25.505	195	0	OK	16-02-2026	11:43:00.142	21.579	30.362	OK	16-02-2026	11:43:00.142	21.579	1010	OK
16-02-2026	11:43:01.141	22.579	142.856	25.511	195	0	OK	16-02-2026	11:43:01.141	22.579	30.362	OK	16-02-2026	11:43:01.141	22.579	1010	OK
16-02-2026	11:43:02.141	23.578	142.759	25.518	195	0	OK	16-02-2026	11:43:02.141	23.578	30.365	OK	16-02-2026	11:43:02.141	23.578	1010	OK
16-02-2026	11:43:03.143	24.580	142.883	25.508	195	0	OK	16-02-2026	11:43:03.143	24.580	30.365	OK	16-02-2026	11:43:03.143	24.580	1010	OK
16-02-2026	11:43:04.142	25.579	142.931	25.505	195	0	OK	16-02-2026	11:43:04.142	25.579	30.362	OK	16-02-2026	11:43:04.142	25.579	1010	OK
16-02-2026	11:43:05.142	26.579	142.906	25.507	195	0	OK	16-02-2026	11:43:05.142	26.579	30.362	OK	16-02-2026	11:43:05.142	26.579	1010	OK
16-02-2026	11:43:06.142	27.579	142.909	25.507	195	0	OK	16-02-2026	11:43:06.142	27.579	30.361	OK	16-02-2026	11:43:06.142	27.579	1010	OK
16-02-2026	11:43:07.152	28.589	142.920	25.507	195	0	OK	16-02-2026	11:43:07.152	28.589	30.358	OK	16-02-2026	11:43:07.152	28.589	1010	OK
