#--- Experiment --------------------------------------------------------------------------
#TPC(2)-24-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.441	52.830	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.984	24.145	50.054	24.383	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
17-02-2026	08:11:11.014	0.722	161.245	25.635	253	0	OK	17-02-2026	08:11:11.014	0.722	25.644	OK	17-02-2026	08:11:11.014	0.722	1012	OK
17-02-2026	08:11:12.014	1.722	161.321	25.630	253	0	OK	17-02-2026	08:11:12.014	1.722	25.642	OK	17-02-2026	08:11:12.014	1.722	1012	OK
17-02-2026	08:11:13.015	2.722	161.342	25.629	253	0	OK	17-02-2026	08:11:13.015	2.722	25.640	OK	17-02-2026	08:11:13.015	2.722	1012	OK
17-02-2026	08:11:14.015	3.722	161.346	25.629	253	0	OK	17-02-2026	08:11:14.015	3.722	25.639	OK	17-02-2026	08:11:14.015	3.722	1012	OK
17-02-2026	08:11:15.014	4.722	161.296	25.633	253	0	OK	17-02-2026	08:11:15.014	4.722	25.638	OK	17-02-2026	08:11:15.014	4.722	1012	OK
17-02-2026	08:11:16.014	5.721	161.350	25.629	253	0	OK	17-02-2026	08:11:16.014	5.721	25.638	OK	17-02-2026	08:11:16.014	5.721	1012	OK
17-02-2026	08:11:17.014	6.722	161.259	25.636	253	0	OK	17-02-2026	08:11:17.014	6.722	25.637	OK	17-02-2026	08:11:17.014	6.722	1012	OK
17-02-2026	08:11:18.015	7.722	161.350	25.629	253	0	OK	17-02-2026	08:11:18.015	7.722	25.638	OK	17-02-2026	08:11:18.015	7.722	1012	OK
17-02-2026	08:11:19.016	8.723	161.348	25.630	253	0	OK	17-02-2026	08:11:19.016	8.723	25.635	OK	17-02-2026	08:11:19.016	8.723	1012	OK
17-02-2026	08:11:20.015	9.722	161.362	25.629	253	0	OK	17-02-2026	08:11:20.015	9.722	25.635	OK	17-02-2026	08:11:20.015	9.722	1012	OK
17-02-2026	08:11:21.015	10.722	161.438	25.624	253	0	OK	17-02-2026	08:11:21.015	10.722	25.633	OK	17-02-2026	08:11:21.015	10.722	1012	OK
17-02-2026	08:11:22.015	11.723	161.424	25.625	252	0	OK	17-02-2026	08:11:22.015	11.723	25.633	OK	17-02-2026	08:11:22.015	11.723	1012	OK
17-02-2026	08:11:23.015	12.723	161.329	25.632	252	0	OK	17-02-2026	08:11:23.015	12.723	25.633	OK	17-02-2026	08:11:23.015	12.723	1012	OK
17-02-2026	08:11:24.015	13.722	161.401	25.627	252	1	OK	17-02-2026	08:11:24.015	13.722	25.632	OK	17-02-2026	08:11:24.015	13.722	1012	OK
17-02-2026	08:11:25.016	14.723	161.324	25.633	252	1	OK	17-02-2026	08:11:25.016	14.723	25.631	OK	17-02-2026	08:11:25.016	14.723	1012	OK
