#--- Experiment --------------------------------------------------------------------------
#TPC-28-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.704	52.755	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.361	24.660	44.816	27.885	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-02-2026	14:15:53.908	0.079	141.945	26.682	278	0	OK	12-02-2026	14:15:53.908	0.079	28.463	OK	12-02-2026	14:15:53.908	0.079	1009	OK
12-02-2026	14:15:54.908	1.079	142.040	26.674	278	1	OK	12-02-2026	14:15:54.908	1.079	28.463	OK	12-02-2026	14:15:54.908	1.079	1009	OK
12-02-2026	14:15:55.908	2.080	142.047	26.674	278	0	OK	12-02-2026	14:15:55.908	2.080	28.461	OK	12-02-2026	14:15:55.908	2.080	1009	OK
12-02-2026	14:15:56.907	3.079	142.054	26.674	278	1	OK	12-02-2026	14:15:56.907	3.079	28.459	OK	12-02-2026	14:15:56.907	3.079	1009	OK
12-02-2026	14:15:57.908	4.079	142.045	26.675	278	0	OK	12-02-2026	14:15:57.908	4.079	28.458	OK	12-02-2026	14:15:57.908	4.079	1009	OK
12-02-2026	14:15:58.907	5.079	142.042	26.675	278	0	OK	12-02-2026	14:15:58.907	5.079	28.459	OK	12-02-2026	14:15:58.907	5.079	1009	OK
12-02-2026	14:15:59.906	6.078	142.074	26.672	278	0	OK	12-02-2026	14:15:59.906	6.078	28.460	OK	12-02-2026	14:15:59.906	6.078	1009	OK
12-02-2026	14:16:00.909	7.080	141.926	26.685	278	1	OK	12-02-2026	14:16:00.909	7.080	28.458	OK	12-02-2026	14:16:00.909	7.080	1009	OK
12-02-2026	14:16:01.908	8.080	141.979	26.680	278	0	OK	12-02-2026	14:16:01.908	8.080	28.460	OK	12-02-2026	14:16:01.908	8.080	1009	OK
12-02-2026	14:16:02.908	9.080	142.028	26.677	278	0	OK	12-02-2026	14:16:02.908	9.080	28.456	OK	12-02-2026	14:16:02.908	9.080	1009	OK
12-02-2026	14:16:03.909	10.080	141.957	26.683	278	0	OK	12-02-2026	14:16:03.909	10.080	28.456	OK	12-02-2026	14:16:03.909	10.080	1009	OK
12-02-2026	14:16:04.909	11.080	142.023	26.678	278	0	OK	12-02-2026	14:16:04.909	11.080	28.454	OK	12-02-2026	14:16:04.909	11.080	1009	OK
12-02-2026	14:16:05.909	12.080	141.979	26.682	278	0	OK	12-02-2026	14:16:05.909	12.080	28.453	OK	12-02-2026	14:16:05.909	12.080	1009	OK
12-02-2026	14:16:06.908	13.080	142.038	26.677	278	0	OK	12-02-2026	14:16:06.908	13.080	28.453	OK	12-02-2026	14:16:06.908	13.080	1009	OK
12-02-2026	14:16:07.909	14.080	141.994	26.681	278	0	OK	12-02-2026	14:16:07.909	14.080	28.452	OK	12-02-2026	14:16:07.909	14.080	1009	OK
