#--- Experiment --------------------------------------------------------------------------
#TPC-26-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.1] - Oxygen Sensor - XA7-531-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.757	53.178	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1011.273	25.254	47.596	27.051	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.1 Main]	Time [B Ch.1 Main]	 dt (s) [B Ch.1 Main]	Oxygen (µmol/L) [B Ch.1 Main]	dphi (°) [B Ch.1 Main]	Signal Intensity (mV) [B Ch.1 Main]	Ambient Light (mV) [B Ch.1 Main]	Status [B Ch.1 Main]	Date [B Ch.1 CompT]	Time [B Ch.1 CompT]	 dt (s) [B Ch.1 CompT]	Sample Temp. (°C) [B Ch.1 CompT]	Status [B Ch.1 CompT]	Date [B Ch.1 CompP]	Time [B Ch.1 CompP]	 dt (s) [B Ch.1 CompP]	Pressure (mbar) [B Ch.1 CompP]	Status [B Ch.1 CompP]
12-02-2026	12:42:50.073	0.388	185.673	24.053	366	0	OK	12-02-2026	12:42:50.073	0.388	26.919	OK	12-02-2026	12:42:50.073	0.388	1011	OK
12-02-2026	12:42:51.073	1.388	183.591	24.186	369	0	OK	12-02-2026	12:42:51.073	1.388	26.921	OK	12-02-2026	12:42:51.073	1.388	1011	OK
12-02-2026	12:42:52.073	2.388	181.507	24.322	371	0	OK	12-02-2026	12:42:52.073	2.388	26.919	OK	12-02-2026	12:42:52.073	2.388	1011	OK
12-02-2026	12:42:53.074	3.388	179.678	24.442	373	0	OK	12-02-2026	12:42:53.074	3.388	26.920	OK	12-02-2026	12:42:53.074	3.388	1011	OK
12-02-2026	12:42:54.075	4.389	177.953	24.557	375	1	OK	12-02-2026	12:42:54.075	4.389	26.919	OK	12-02-2026	12:42:54.075	4.389	1011	OK
12-02-2026	12:42:55.074	5.389	176.395	24.662	377	1	OK	12-02-2026	12:42:55.074	5.389	26.918	OK	12-02-2026	12:42:55.074	5.389	1011	OK
12-02-2026	12:42:56.075	6.390	174.837	24.768	379	1	OK	12-02-2026	12:42:56.075	6.390	26.917	OK	12-02-2026	12:42:56.075	6.390	1011	OK
12-02-2026	12:42:57.075	7.390	173.276	24.875	381	1	OK	12-02-2026	12:42:57.075	7.390	26.917	OK	12-02-2026	12:42:57.075	7.390	1011	OK
12-02-2026	12:42:58.076	8.390	171.808	24.976	382	0	OK	12-02-2026	12:42:58.076	8.390	26.919	OK	12-02-2026	12:42:58.076	8.390	1011	OK
12-02-2026	12:42:59.075	9.390	170.519	25.066	384	0	OK	12-02-2026	12:42:59.075	9.390	26.919	OK	12-02-2026	12:42:59.075	9.390	1011	OK
12-02-2026	12:43:00.075	10.390	169.512	25.136	385	1	OK	12-02-2026	12:43:00.075	10.390	26.922	OK	12-02-2026	12:43:00.075	10.390	1011	OK
12-02-2026	12:43:01.075	11.390	168.437	25.213	387	1	OK	12-02-2026	12:43:01.075	11.390	26.919	OK	12-02-2026	12:43:01.075	11.390	1011	OK
12-02-2026	12:43:02.075	12.390	167.421	25.286	388	0	OK	12-02-2026	12:43:02.075	12.390	26.917	OK	12-02-2026	12:43:02.075	12.390	1011	OK
12-02-2026	12:43:03.077	13.391	166.617	25.344	389	0	OK	12-02-2026	12:43:03.077	13.391	26.916	OK	12-02-2026	12:43:03.077	13.391	1011	OK
12-02-2026	12:43:04.076	14.391	165.550	25.421	390	0	OK	12-02-2026	12:43:04.076	14.391	26.916	OK	12-02-2026	12:43:04.076	14.391	1011	OK
