#--- Experiment --------------------------------------------------------------------------
#TPC(2)-28-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.2] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	21.985	53.079	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1012.073	24.096	50.329	24.265	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.2 Main]	Time [B Ch.2 Main]	 dt (s) [B Ch.2 Main]	Oxygen (µmol/L) [B Ch.2 Main]	dphi (°) [B Ch.2 Main]	Signal Intensity (mV) [B Ch.2 Main]	Ambient Light (mV) [B Ch.2 Main]	Status [B Ch.2 Main]	Date [B Ch.2 CompT]	Time [B Ch.2 CompT]	 dt (s) [B Ch.2 CompT]	Sample Temp. (°C) [B Ch.2 CompT]	Status [B Ch.2 CompT]	Date [B Ch.2 CompP]	Time [B Ch.2 CompP]	 dt (s) [B Ch.2 CompP]	Pressure (mbar) [B Ch.2 CompP]	Status [B Ch.2 CompP]
17-02-2026	10:05:57.991	0.602	143.790	25.561	482	0	OK	17-02-2026	10:05:57.991	0.602	28.405	OK	17-02-2026	10:05:57.991	0.602	1012	OK
17-02-2026	10:05:58.991	1.602	143.728	25.566	482	0	OK	17-02-2026	10:05:58.991	1.602	28.405	OK	17-02-2026	10:05:58.991	1.602	1012	OK
17-02-2026	10:05:59.992	2.603	143.662	25.571	482	0	OK	17-02-2026	10:05:59.992	2.603	28.406	OK	17-02-2026	10:05:59.992	2.603	1012	OK
17-02-2026	10:06:00.992	3.603	143.771	25.562	482	0	OK	17-02-2026	10:06:00.992	3.603	28.407	OK	17-02-2026	10:06:00.992	3.603	1012	OK
17-02-2026	10:06:01.991	4.602	143.746	25.564	482	0	OK	17-02-2026	10:06:01.991	4.602	28.407	OK	17-02-2026	10:06:01.991	4.602	1012	OK
17-02-2026	10:06:02.991	5.602	143.833	25.557	482	0	OK	17-02-2026	10:06:02.991	5.602	28.407	OK	17-02-2026	10:06:02.991	5.602	1012	OK
17-02-2026	10:06:03.992	6.603	143.662	25.571	482	0	OK	17-02-2026	10:06:03.992	6.603	28.406	OK	17-02-2026	10:06:03.992	6.603	1012	OK
17-02-2026	10:06:04.991	7.602	143.792	25.560	482	0	OK	17-02-2026	10:06:04.991	7.602	28.408	OK	17-02-2026	10:06:04.991	7.602	1012	OK
17-02-2026	10:06:05.991	8.602	143.803	25.558	482	0	OK	17-02-2026	10:06:05.991	8.602	28.412	OK	17-02-2026	10:06:05.991	8.602	1012	OK
17-02-2026	10:06:06.992	9.603	143.817	25.556	482	0	OK	17-02-2026	10:06:06.992	9.603	28.415	OK	17-02-2026	10:06:06.992	9.603	1012	OK
17-02-2026	10:06:07.993	10.604	143.801	25.557	482	0	OK	17-02-2026	10:06:07.993	10.604	28.416	OK	17-02-2026	10:06:07.993	10.604	1012	OK
17-02-2026	10:06:08.992	11.603	143.698	25.565	482	0	OK	17-02-2026	10:06:08.992	11.603	28.417	OK	17-02-2026	10:06:08.992	11.603	1012	OK
17-02-2026	10:06:09.993	12.604	143.819	25.555	481	0	OK	17-02-2026	10:06:09.993	12.604	28.418	OK	17-02-2026	10:06:09.993	12.604	1012	OK
17-02-2026	10:06:10.993	13.604	143.765	25.559	482	0	OK	17-02-2026	10:06:10.993	13.604	28.419	OK	17-02-2026	10:06:10.993	13.604	1012	OK
17-02-2026	10:06:11.993	14.604	143.790	25.557	482	0	OK	17-02-2026	10:06:11.993	14.604	28.419	OK	17-02-2026	10:06:11.993	14.604	1012	OK
17-02-2026	10:06:12.994	15.605	143.794	25.557	482	0	OK	17-02-2026	10:06:12.994	15.605	28.418	OK	17-02-2026	10:06:12.994	15.605	1012	OK
17-02-2026	10:06:13.994	16.605	143.707	25.564	481	0	OK	17-02-2026	10:06:13.994	16.605	28.418	OK	17-02-2026	10:06:13.994	16.605	1012	OK
17-02-2026	10:06:14.994	17.605	143.769	25.559	481	0	OK	17-02-2026	10:06:14.994	17.605	28.418	OK	17-02-2026	10:06:14.994	17.605	1012	OK
17-02-2026	10:06:15.995	18.606	143.826	25.555	482	0	OK	17-02-2026	10:06:15.995	18.606	28.416	OK	17-02-2026	10:06:15.995	18.606	1012	OK
17-02-2026	10:06:16.994	19.605	143.730	25.563	482	0	OK	17-02-2026	10:06:16.994	19.605	28.415	OK	17-02-2026	10:06:16.994	19.605	1012	OK
17-02-2026	10:06:17.995	20.605	143.756	25.562	482	0	OK	17-02-2026	10:06:17.995	20.605	28.411	OK	17-02-2026	10:06:17.995	20.605	1012	OK
17-02-2026	10:06:19.008	21.619	143.792	25.560	482	0	OK	17-02-2026	10:06:19.008	21.619	28.408	OK	17-02-2026	10:06:19.008	21.619	1012	OK
17-02-2026	10:06:19.995	22.606	143.778	25.562	482	0	OK	17-02-2026	10:06:19.995	22.606	28.405	OK	17-02-2026	10:06:19.995	22.606	1012	OK
17-02-2026	10:06:20.996	23.607	143.804	25.561	482	0	OK	17-02-2026	10:06:20.996	23.607	28.401	OK	17-02-2026	10:06:20.996	23.607	1012	OK
17-02-2026	10:06:21.995	24.606	143.843	25.559	482	0	OK	17-02-2026	10:06:21.995	24.606	28.397	OK	17-02-2026	10:06:21.995	24.606	1012	OK
17-02-2026	10:06:22.997	25.608	143.875	25.557	482	0	OK	17-02-2026	10:06:22.997	25.608	28.395	OK	17-02-2026	10:06:22.997	25.608	1012	OK
17-02-2026	10:06:23.996	26.607	143.941	25.552	482	0	OK	17-02-2026	10:06:23.996	26.607	28.394	OK	17-02-2026	10:06:23.996	26.607	1012	OK
17-02-2026	10:06:24.996	27.606	143.891	25.556	482	0	OK	17-02-2026	10:06:24.996	27.606	28.394	OK	17-02-2026	10:06:24.996	27.606	1012	OK
17-02-2026	10:06:25.996	28.607	143.937	25.552	481	0	OK	17-02-2026	10:06:25.996	28.607	28.395	OK	17-02-2026	10:06:25.996	28.607	1012	OK
17-02-2026	10:06:26.996	29.606	143.957	25.551	482	0	OK	17-02-2026	10:06:26.996	29.606	28.393	OK	17-02-2026	10:06:26.996	29.606	1012	OK
17-02-2026	10:06:27.997	30.607	143.976	25.550	482	0	OK	17-02-2026	10:06:27.997	30.607	28.391	OK	17-02-2026	10:06:27.997	30.607	1012	OK
17-02-2026	10:06:28.996	31.607	143.998	25.548	481	0	OK	17-02-2026	10:06:28.996	31.607	28.392	OK	17-02-2026	10:06:28.996	31.607	1012	OK
17-02-2026	10:06:29.996	32.607	143.895	25.556	482	0	OK	17-02-2026	10:06:29.996	32.607	28.393	OK	17-02-2026	10:06:29.996	32.607	1012	OK
17-02-2026	10:06:30.997	33.607	143.872	25.557	482	0	OK	17-02-2026	10:06:30.997	33.607	28.396	OK	17-02-2026	10:06:30.997	33.607	1012	OK
17-02-2026	10:06:31.997	34.608	143.841	25.560	481	0	OK	17-02-2026	10:06:31.997	34.608	28.394	OK	17-02-2026	10:06:31.997	34.608	1012	OK
17-02-2026	10:06:33.000	35.611	143.866	25.558	482	0	OK	17-02-2026	10:06:33.000	35.611	28.394	OK	17-02-2026	10:06:33.000	35.611	1012	OK
17-02-2026	10:06:33.998	36.609	143.959	25.550	481	0	OK	17-02-2026	10:06:33.998	36.609	28.396	OK	17-02-2026	10:06:33.998	36.609	1012	OK
17-02-2026	10:06:35.000	37.611	143.968	25.549	482	0	OK	17-02-2026	10:06:35.000	37.611	28.397	OK	17-02-2026	10:06:35.000	37.611	1012	OK
17-02-2026	10:06:35.999	38.610	143.955	25.550	482	0	OK	17-02-2026	10:06:35.999	38.610	28.397	OK	17-02-2026	10:06:35.999	38.610	1012	OK
17-02-2026	10:06:37.000	39.611	143.921	25.553	481	0	OK	17-02-2026	10:06:37.000	39.611	28.396	OK	17-02-2026	10:06:37.000	39.611	1012	OK
17-02-2026	10:06:38.002	40.612	143.902	25.554	481	0	OK	17-02-2026	10:06:38.002	40.612	28.398	OK	17-02-2026	10:06:38.002	40.612	1012	OK
17-02-2026	10:06:39.003	41.614	143.841	25.558	482	0	OK	17-02-2026	10:06:39.003	41.614	28.401	OK	17-02-2026	10:06:39.003	41.614	1012	OK
17-02-2026	10:06:40.002	42.613	143.889	25.555	482	0	OK	17-02-2026	10:06:40.002	42.613	28.398	OK	17-02-2026	10:06:40.002	42.613	1012	OK
17-02-2026	10:06:41.004	43.614	143.868	25.557	482	0	OK	17-02-2026	10:06:41.004	43.614	28.397	OK	17-02-2026	10:06:41.004	43.614	1012	OK
17-02-2026	10:06:42.016	44.627	143.898	25.554	481	0	OK	17-02-2026	10:06:42.016	44.627	28.399	OK	17-02-2026	10:06:42.016	44.627	1012	OK
17-02-2026	10:06:43.007	45.617	143.877	25.556	481	0	OK	17-02-2026	10:06:43.007	45.617	28.398	OK	17-02-2026	10:06:43.007	45.617	1012	OK
17-02-2026	10:06:44.005	46.616	143.818	25.561	481	0	OK	17-02-2026	10:06:44.005	46.616	28.397	OK	17-02-2026	10:06:44.005	46.616	1012	OK
17-02-2026	10:06:45.004	47.615	143.913	25.554	482	0	OK	17-02-2026	10:06:45.004	47.615	28.395	OK	17-02-2026	10:06:45.004	47.615	1012	OK
17-02-2026	10:06:46.005	48.616	143.937	25.552	481	0	OK	17-02-2026	10:06:46.005	48.616	28.395	OK	17-02-2026	10:06:46.005	48.616	1012	OK
17-02-2026	10:06:47.004	49.615	143.941	25.552	481	0	OK	17-02-2026	10:06:47.004	49.615	28.394	OK	17-02-2026	10:06:47.004	49.615	1012	OK
17-02-2026	10:06:48.004	50.615	143.982	25.549	481	0	OK	17-02-2026	10:06:48.004	50.615	28.393	OK	17-02-2026	10:06:48.004	50.615	1013	OK
17-02-2026	10:06:49.004	51.615	144.010	25.547	481	0	OK	17-02-2026	10:06:49.004	51.615	28.392	OK	17-02-2026	10:06:49.004	51.615	1012	OK
17-02-2026	10:06:50.004	52.615	143.927	25.554	481	0	OK	17-02-2026	10:06:50.004	52.615	28.391	OK	17-02-2026	10:06:50.004	52.615	1012	OK
17-02-2026	10:06:51.004	53.615	143.948	25.552	481	0	OK	17-02-2026	10:06:51.004	53.615	28.392	OK	17-02-2026	10:06:51.004	53.615	1012	OK
17-02-2026	10:06:52.005	54.616	143.984	25.550	481	0	OK	17-02-2026	10:06:52.005	54.616	28.389	OK	17-02-2026	10:06:52.005	54.616	1012	OK
17-02-2026	10:06:53.006	55.617	144.003	25.549	481	0	OK	17-02-2026	10:06:53.006	55.617	28.387	OK	17-02-2026	10:06:53.006	55.617	1012	OK
17-02-2026	10:06:54.007	56.618	144.056	25.545	481	0	OK	17-02-2026	10:06:54.007	56.618	28.386	OK	17-02-2026	10:06:54.007	56.618	1012	OK
17-02-2026	10:06:55.006	57.617	143.989	25.551	481	0	OK	17-02-2026	10:06:55.006	57.617	28.384	OK	17-02-2026	10:06:55.006	57.617	1012	OK
17-02-2026	10:06:56.008	58.619	144.072	25.544	481	0	OK	17-02-2026	10:06:56.008	58.619	28.385	OK	17-02-2026	10:06:56.008	58.619	1012	OK
17-02-2026	10:06:57.008	59.619	144.163	25.537	481	0	OK	17-02-2026	10:06:57.008	59.619	28.384	OK	17-02-2026	10:06:57.008	59.619	1012	OK
17-02-2026	10:06:58.009	60.620	144.047	25.546	481	0	OK	17-02-2026	10:06:58.009	60.620	28.385	OK	17-02-2026	10:06:58.009	60.620	1012	OK
17-02-2026	10:06:59.009	61.620	144.147	25.538	481	0	OK	17-02-2026	10:06:59.009	61.620	28.385	OK	17-02-2026	10:06:59.009	61.620	1012	OK
17-02-2026	10:07:00.011	62.622	144.010	25.549	481	0	OK	17-02-2026	10:07:00.011	62.622	28.385	OK	17-02-2026	10:07:00.011	62.622	1012	OK
17-02-2026	10:07:01.013	63.624	144.071	25.545	481	0	OK	17-02-2026	10:07:01.013	63.624	28.382	OK	17-02-2026	10:07:01.013	63.624	1012	OK
17-02-2026	10:07:02.012	64.623	144.097	25.544	481	0	OK	17-02-2026	10:07:02.012	64.623	28.378	OK	17-02-2026	10:07:02.012	64.623	1012	OK
17-02-2026	10:07:03.013	65.624	144.056	25.547	481	0	OK	17-02-2026	10:07:03.013	65.624	28.379	OK	17-02-2026	10:07:03.013	65.624	1012	OK
17-02-2026	10:07:04.014	66.625	144.115	25.542	481	0	OK	17-02-2026	10:07:04.014	66.625	28.380	OK	17-02-2026	10:07:04.014	66.625	1012	OK
17-02-2026	10:07:05.013	67.624	144.106	25.543	481	0	OK	17-02-2026	10:07:05.013	67.624	28.379	OK	17-02-2026	10:07:05.013	67.624	1012	OK
17-02-2026	10:07:06.014	68.625	144.131	25.541	481	0	OK	17-02-2026	10:07:06.014	68.625	28.379	OK	17-02-2026	10:07:06.014	68.625	1012	OK
17-02-2026	10:07:07.013	69.624	144.127	25.541	481	0	OK	17-02-2026	10:07:07.013	69.624	28.380	OK	17-02-2026	10:07:07.013	69.624	1012	OK
17-02-2026	10:07:08.014	70.625	144.062	25.546	481	0	OK	17-02-2026	10:07:08.014	70.625	28.381	OK	17-02-2026	10:07:08.014	70.625	1012	OK
17-02-2026	10:07:09.014	71.625	144.049	25.547	481	0	OK	17-02-2026	10:07:09.014	71.625	28.381	OK	17-02-2026	10:07:09.014	71.625	1012	OK
17-02-2026	10:07:10.014	72.625	144.090	25.544	481	0	OK	17-02-2026	10:07:10.014	72.625	28.380	OK	17-02-2026	10:07:10.014	72.625	1012	OK
17-02-2026	10:07:11.015	73.626	144.081	25.545	481	0	OK	17-02-2026	10:07:11.015	73.626	28.379	OK	17-02-2026	10:07:11.015	73.626	1012	OK
17-02-2026	10:07:12.014	74.625	144.209	25.535	481	0	OK	17-02-2026	10:07:12.014	74.625	28.378	OK	17-02-2026	10:07:12.014	74.625	1012	OK
17-02-2026	10:07:13.015	75.626	144.095	25.545	481	0	OK	17-02-2026	10:07:13.015	75.626	28.375	OK	17-02-2026	10:07:13.015	75.626	1012	OK
17-02-2026	10:07:14.015	76.626	144.161	25.540	481	0	OK	17-02-2026	10:07:14.015	76.626	28.374	OK	17-02-2026	10:07:14.015	76.626	1012	OK
17-02-2026	10:07:15.015	77.626	144.204	25.536	481	0	OK	17-02-2026	10:07:15.015	77.626	28.376	OK	17-02-2026	10:07:15.015	77.626	1012	OK
17-02-2026	10:07:16.015	78.626	144.142	25.541	481	0	OK	17-02-2026	10:07:16.015	78.626	28.376	OK	17-02-2026	10:07:16.015	78.626	1012	OK
17-02-2026	10:07:17.015	79.626	144.165	25.540	481	0	OK	17-02-2026	10:07:17.015	79.626	28.373	OK	17-02-2026	10:07:17.015	79.626	1012	OK
17-02-2026	10:07:18.014	80.625	144.225	25.536	481	0	OK	17-02-2026	10:07:18.014	80.625	28.370	OK	17-02-2026	10:07:18.014	80.625	1012	OK
17-02-2026	10:07:19.015	81.626	144.234	25.535	481	0	OK	17-02-2026	10:07:19.015	81.626	28.371	OK	17-02-2026	10:07:19.015	81.626	1012	OK
