#--- Experiment --------------------------------------------------------------------------
#TPC(2)-34-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.1] - Oxygen Sensor - XA7-531-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.562	53.143	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1012.042	24.100	50.714	24.277	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.1 Main]	Time [B Ch.1 Main]	 dt (s) [B Ch.1 Main]	Oxygen (µmol/L) [B Ch.1 Main]	dphi (°) [B Ch.1 Main]	Signal Intensity (mV) [B Ch.1 Main]	Ambient Light (mV) [B Ch.1 Main]	Status [B Ch.1 Main]	Date [B Ch.1 CompT]	Time [B Ch.1 CompT]	 dt (s) [B Ch.1 CompT]	Sample Temp. (°C) [B Ch.1 CompT]	Status [B Ch.1 CompT]	Date [B Ch.1 CompP]	Time [B Ch.1 CompP]	 dt (s) [B Ch.1 CompP]	Pressure (mbar) [B Ch.1 CompP]	Status [B Ch.1 CompP]
17-02-2026	12:47:03.470	0.138	150.696	24.342	352	0	OK	17-02-2026	12:47:03.470	0.138	33.845	OK	17-02-2026	12:47:03.470	0.138	1010	OK
17-02-2026	12:47:04.434	1.102	150.606	24.349	352	0	OK	17-02-2026	12:47:04.434	1.102	33.845	OK	17-02-2026	12:47:04.434	1.102	1010	OK
17-02-2026	12:47:05.436	2.103	150.622	24.347	352	0	OK	17-02-2026	12:47:05.436	2.103	33.848	OK	17-02-2026	12:47:05.436	2.103	1010	OK
17-02-2026	12:47:06.436	3.104	150.670	24.343	352	0	OK	17-02-2026	12:47:06.436	3.104	33.849	OK	17-02-2026	12:47:06.436	3.104	1010	OK
17-02-2026	12:47:07.435	4.103	150.460	24.359	352	0	OK	17-02-2026	12:47:07.435	4.103	33.851	OK	17-02-2026	12:47:07.435	4.103	1010	OK
17-02-2026	12:47:08.434	5.102	150.616	24.347	352	0	OK	17-02-2026	12:47:08.434	5.102	33.850	OK	17-02-2026	12:47:08.434	5.102	1010	OK
17-02-2026	12:47:09.435	6.103	150.428	24.362	352	0	OK	17-02-2026	12:47:09.435	6.103	33.849	OK	17-02-2026	12:47:09.435	6.103	1010	OK
17-02-2026	12:47:10.436	7.103	150.469	24.359	352	0	OK	17-02-2026	12:47:10.436	7.103	33.848	OK	17-02-2026	12:47:10.436	7.103	1010	OK
17-02-2026	12:47:11.436	8.103	150.450	24.360	352	0	OK	17-02-2026	12:47:11.436	8.103	33.850	OK	17-02-2026	12:47:11.436	8.103	1010	OK
17-02-2026	12:47:12.437	9.104	150.488	24.357	352	0	OK	17-02-2026	12:47:12.437	9.104	33.850	OK	17-02-2026	12:47:12.437	9.104	1010	OK
17-02-2026	12:47:13.436	10.104	150.571	24.351	352	0	OK	17-02-2026	12:47:13.436	10.104	33.848	OK	17-02-2026	12:47:13.436	10.104	1010	OK
17-02-2026	12:47:14.438	11.106	150.504	24.357	352	0	OK	17-02-2026	12:47:14.438	11.106	33.845	OK	17-02-2026	12:47:14.438	11.106	1010	OK
17-02-2026	12:47:15.438	12.106	150.533	24.355	352	0	OK	17-02-2026	12:47:15.438	12.106	33.844	OK	17-02-2026	12:47:15.438	12.106	1010	OK
17-02-2026	12:47:16.439	13.107	150.539	24.354	352	0	OK	17-02-2026	12:47:16.439	13.107	33.846	OK	17-02-2026	12:47:16.439	13.107	1010	OK
17-02-2026	12:47:17.439	14.107	150.422	24.364	352	0	OK	17-02-2026	12:47:17.439	14.107	33.843	OK	17-02-2026	12:47:17.439	14.107	1010	OK
