#--- Experiment --------------------------------------------------------------------------
#TPC(2)-34-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.3] - Oxygen Sensor - XA7-533-212 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.422	53.148	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1012.056	24.063	49.404	24.219	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.3 Main]	Time [B Ch.3 Main]	 dt (s) [B Ch.3 Main]	Oxygen (µmol/L) [B Ch.3 Main]	dphi (°) [B Ch.3 Main]	Signal Intensity (mV) [B Ch.3 Main]	Ambient Light (mV) [B Ch.3 Main]	Status [B Ch.3 Main]	Date [B Ch.3 CompT]	Time [B Ch.3 CompT]	 dt (s) [B Ch.3 CompT]	Sample Temp. (°C) [B Ch.3 CompT]	Status [B Ch.3 CompT]	Date [B Ch.3 CompP]	Time [B Ch.3 CompP]	 dt (s) [B Ch.3 CompP]	Pressure (mbar) [B Ch.3 CompP]	Status [B Ch.3 CompP]
16-02-2026	13:51:59.360	0.181	132.570	25.420	489	0	OK	16-02-2026	13:51:59.360	0.181	34.091	OK	16-02-2026	13:51:59.360	0.181	1009	OK
16-02-2026	13:52:00.357	1.177	132.452	25.430	490	0	OK	16-02-2026	13:52:00.357	1.177	34.092	OK	16-02-2026	13:52:00.357	1.177	1009	OK
16-02-2026	13:52:01.356	2.176	132.498	25.426	490	0	OK	16-02-2026	13:52:01.356	2.176	34.092	OK	16-02-2026	13:52:01.356	2.176	1009	OK
16-02-2026	13:52:02.356	3.176	132.634	25.415	490	0	OK	16-02-2026	13:52:02.356	3.176	34.089	OK	16-02-2026	13:52:02.356	3.176	1009	OK
16-02-2026	13:52:03.356	4.177	132.542	25.424	490	0	OK	16-02-2026	13:52:03.356	4.177	34.085	OK	16-02-2026	13:52:03.356	4.177	1009	OK
16-02-2026	13:52:04.356	5.176	132.476	25.430	490	0	OK	16-02-2026	13:52:04.356	5.176	34.084	OK	16-02-2026	13:52:04.356	5.176	1009	OK
16-02-2026	13:52:05.356	6.176	132.476	25.430	490	0	OK	16-02-2026	13:52:05.356	6.176	34.084	OK	16-02-2026	13:52:05.356	6.176	1009	OK
16-02-2026	13:52:06.356	7.177	132.516	25.427	490	0	OK	16-02-2026	13:52:06.356	7.177	34.082	OK	16-02-2026	13:52:06.356	7.177	1009	OK
16-02-2026	13:52:07.355	8.175	132.505	25.429	490	0	OK	16-02-2026	13:52:07.355	8.175	34.078	OK	16-02-2026	13:52:07.355	8.175	1009	OK
16-02-2026	13:52:08.354	9.175	132.511	25.429	490	0	OK	16-02-2026	13:52:08.354	9.175	34.076	OK	16-02-2026	13:52:08.354	9.175	1009	OK
16-02-2026	13:52:09.355	10.176	132.549	25.426	490	0	OK	16-02-2026	13:52:09.355	10.176	34.075	OK	16-02-2026	13:52:09.355	10.176	1009	OK
16-02-2026	13:52:10.356	11.177	132.623	25.420	490	0	OK	16-02-2026	13:52:10.356	11.177	34.073	OK	16-02-2026	13:52:10.356	11.177	1009	OK
16-02-2026	13:52:11.358	12.178	132.560	25.426	490	0	OK	16-02-2026	13:52:11.358	12.178	34.071	OK	16-02-2026	13:52:11.358	12.178	1009	OK
16-02-2026	13:52:12.360	13.181	132.552	25.427	490	0	OK	16-02-2026	13:52:12.360	13.181	34.070	OK	16-02-2026	13:52:12.360	13.181	1009	OK
16-02-2026	13:52:13.360	14.180	132.572	25.426	490	0	OK	16-02-2026	13:52:13.360	14.180	34.067	OK	16-02-2026	13:52:13.360	14.180	1009	OK
