#--- Experiment --------------------------------------------------------------------------
#TPC-26-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-531-208 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.616	52.917	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.337	24.685	44.843	27.005	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
13-02-2026	10:35:59.650	0.184	165.945	25.256	217	0	OK	13-02-2026	10:35:59.650	0.184	26.224	OK	13-02-2026	10:35:59.650	0.184	1011	OK
13-02-2026	10:36:00.651	1.186	165.982	25.254	217	0	OK	13-02-2026	10:36:00.651	1.186	26.222	OK	13-02-2026	10:36:00.651	1.186	1011	OK
13-02-2026	10:36:01.650	2.185	166.044	25.250	217	0	OK	13-02-2026	10:36:01.650	2.185	26.221	OK	13-02-2026	10:36:01.650	2.185	1011	OK
13-02-2026	10:36:02.650	3.185	166.009	25.253	217	0	OK	13-02-2026	10:36:02.650	3.185	26.219	OK	13-02-2026	10:36:02.650	3.185	1011	OK
13-02-2026	10:36:03.650	4.185	166.003	25.254	217	0	OK	13-02-2026	10:36:03.650	4.185	26.217	OK	13-02-2026	10:36:03.650	4.185	1011	OK
13-02-2026	10:36:04.651	5.185	166.108	25.247	217	0	OK	13-02-2026	10:36:04.651	5.185	26.216	OK	13-02-2026	10:36:04.651	5.185	1011	OK
13-02-2026	10:36:05.651	6.185	166.073	25.250	217	0	OK	13-02-2026	10:36:05.651	6.185	26.214	OK	13-02-2026	10:36:05.651	6.185	1011	OK
13-02-2026	10:36:06.653	7.188	166.049	25.252	217	0	OK	13-02-2026	10:36:06.653	7.188	26.213	OK	13-02-2026	10:36:06.653	7.188	1011	OK
13-02-2026	10:36:07.653	8.188	166.121	25.247	217	0	OK	13-02-2026	10:36:07.653	8.188	26.213	OK	13-02-2026	10:36:07.653	8.188	1011	OK
13-02-2026	10:36:08.654	9.189	166.057	25.252	217	0	OK	13-02-2026	10:36:08.654	9.189	26.211	OK	13-02-2026	10:36:08.654	9.189	1011	OK
13-02-2026	10:36:09.653	10.188	165.981	25.257	217	0	OK	13-02-2026	10:36:09.653	10.188	26.212	OK	13-02-2026	10:36:09.653	10.188	1011	OK
13-02-2026	10:36:10.653	11.188	165.942	25.260	217	0	OK	13-02-2026	10:36:10.653	11.188	26.211	OK	13-02-2026	10:36:10.653	11.188	1011	OK
13-02-2026	10:36:11.653	12.188	166.004	25.256	217	0	OK	13-02-2026	10:36:11.653	12.188	26.210	OK	13-02-2026	10:36:11.653	12.188	1011	OK
13-02-2026	10:36:12.653	13.188	166.076	25.251	217	0	OK	13-02-2026	10:36:12.653	13.188	26.210	OK	13-02-2026	10:36:12.653	13.188	1011	OK
13-02-2026	10:36:13.654	14.189	165.994	25.257	217	0	OK	13-02-2026	10:36:13.654	14.189	26.209	OK	13-02-2026	10:36:13.654	14.189	1011	OK
13-02-2026	10:36:14.654	15.189	165.934	25.262	217	0	OK	13-02-2026	10:36:14.654	15.189	26.206	OK	13-02-2026	10:36:14.654	15.189	1011	OK
13-02-2026	10:36:15.656	16.191	166.064	25.253	217	0	OK	13-02-2026	10:36:15.656	16.191	26.206	OK	13-02-2026	10:36:15.656	16.191	1011	OK
13-02-2026	10:36:16.657	17.191	166.122	25.249	217	0	OK	13-02-2026	10:36:16.657	17.191	26.206	OK	13-02-2026	10:36:16.657	17.191	1011	OK
13-02-2026	10:36:17.657	18.192	166.021	25.256	217	0	OK	13-02-2026	10:36:17.657	18.192	26.206	OK	13-02-2026	10:36:17.657	18.192	1011	OK
13-02-2026	10:36:18.657	19.192	166.044	25.255	217	0	OK	13-02-2026	10:36:18.657	19.192	26.204	OK	13-02-2026	10:36:18.657	19.192	1011	OK
