#--- Experiment --------------------------------------------------------------------------
#TPC-34-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.4] - Oxygen Sensor - XA7-533-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.615	53.122	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.256	25.228	47.503	26.857	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.4 Main]	Time [B Ch.4 Main]	 dt (s) [B Ch.4 Main]	Oxygen (µmol/L) [B Ch.4 Main]	dphi (°) [B Ch.4 Main]	Signal Intensity (mV) [B Ch.4 Main]	Ambient Light (mV) [B Ch.4 Main]	Status [B Ch.4 Main]	Date [B Ch.4 CompT]	Time [B Ch.4 CompT]	 dt (s) [B Ch.4 CompT]	Sample Temp. (°C) [B Ch.4 CompT]	Status [B Ch.4 CompT]	Date [B Ch.4 CompP]	Time [B Ch.4 CompP]	 dt (s) [B Ch.4 CompP]	Pressure (mbar) [B Ch.4 CompP]	Status [B Ch.4 CompP]
12-02-2026	18:55:20.738	0.040	112.710	27.566	345	0	OK	12-02-2026	18:55:20.738	0.040	34.388	OK	12-02-2026	18:55:20.738	0.040	1011	OK
12-02-2026	18:55:21.735	1.037	112.753	27.561	345	0	OK	12-02-2026	18:55:21.735	1.037	34.390	OK	12-02-2026	18:55:21.735	1.037	1011	OK
12-02-2026	18:55:22.736	2.038	112.746	27.562	345	0	OK	12-02-2026	18:55:22.736	2.038	34.389	OK	12-02-2026	18:55:22.736	2.038	1011	OK
12-02-2026	18:55:23.743	3.045	112.806	27.555	345	0	OK	12-02-2026	18:55:23.743	3.045	34.392	OK	12-02-2026	18:55:23.743	3.045	1011	OK
12-02-2026	18:55:24.742	4.044	112.792	27.557	345	0	OK	12-02-2026	18:55:24.742	4.044	34.390	OK	12-02-2026	18:55:24.742	4.044	1011	OK
12-02-2026	18:55:25.737	5.039	112.764	27.561	345	0	OK	12-02-2026	18:55:25.737	5.039	34.386	OK	12-02-2026	18:55:25.737	5.039	1011	OK
12-02-2026	18:55:26.737	6.039	112.699	27.568	345	0	OK	12-02-2026	18:55:26.737	6.039	34.385	OK	12-02-2026	18:55:26.737	6.039	1011	OK
12-02-2026	18:55:27.737	7.039	112.725	27.565	345	0	OK	12-02-2026	18:55:27.737	7.039	34.386	OK	12-02-2026	18:55:27.737	7.039	1011	OK
12-02-2026	18:55:28.739	8.041	112.742	27.563	345	0	OK	12-02-2026	18:55:28.739	8.041	34.387	OK	12-02-2026	18:55:28.739	8.041	1011	OK
12-02-2026	18:55:29.740	9.042	112.751	27.562	345	0	OK	12-02-2026	18:55:29.740	9.042	34.387	OK	12-02-2026	18:55:29.740	9.042	1011	OK
12-02-2026	18:55:30.740	10.042	112.665	27.571	345	0	OK	12-02-2026	18:55:30.740	10.042	34.387	OK	12-02-2026	18:55:30.740	10.042	1011	OK
12-02-2026	18:55:31.740	11.041	112.672	27.570	346	0	OK	12-02-2026	18:55:31.740	11.041	34.388	OK	12-02-2026	18:55:31.740	11.041	1011	OK
12-02-2026	18:55:32.740	12.042	112.698	27.567	345	0	OK	12-02-2026	18:55:32.740	12.042	34.389	OK	12-02-2026	18:55:32.740	12.042	1011	OK
12-02-2026	18:55:33.741	13.043	112.703	27.567	346	0	OK	12-02-2026	18:55:33.741	13.043	34.387	OK	12-02-2026	18:55:33.741	13.043	1011	OK
12-02-2026	18:55:34.740	14.042	112.713	27.567	345	0	OK	12-02-2026	18:55:34.740	14.042	34.383	OK	12-02-2026	18:55:34.740	14.042	1011	OK
12-02-2026	18:55:35.742	15.043	112.653	27.574	345	0	OK	12-02-2026	18:55:35.742	15.043	34.380	OK	12-02-2026	18:55:35.742	15.043	1011	OK
12-02-2026	18:55:36.740	16.042	112.666	27.573	345	0	OK	12-02-2026	18:55:36.740	16.042	34.379	OK	12-02-2026	18:55:36.740	16.042	1011	OK
12-02-2026	18:55:37.740	17.042	112.610	27.579	346	0	OK	12-02-2026	18:55:37.740	17.042	34.378	OK	12-02-2026	18:55:37.740	17.042	1011	OK
12-02-2026	18:55:38.742	18.044	112.613	27.579	345	0	OK	12-02-2026	18:55:38.742	18.044	34.377	OK	12-02-2026	18:55:38.742	18.044	1011	OK
12-02-2026	18:55:40.420	19.722	112.695	27.571	346	0	OK	12-02-2026	18:55:40.420	19.722	34.375	OK	12-02-2026	18:55:40.420	19.722	1011	OK
12-02-2026	18:55:41.233	20.535	112.707	27.570	345	0	OK	12-02-2026	18:55:41.233	20.535	34.374	OK	12-02-2026	18:55:41.233	20.535	1011	OK
12-02-2026	18:55:42.229	21.531	112.724	27.568	345	0	OK	12-02-2026	18:55:42.229	21.531	34.375	OK	12-02-2026	18:55:42.229	21.531	1011	OK
12-02-2026	18:55:43.231	22.533	112.608	27.580	345	0	OK	12-02-2026	18:55:43.231	22.533	34.375	OK	12-02-2026	18:55:43.231	22.533	1011	OK
12-02-2026	18:55:44.233	23.535	112.642	27.577	346	0	OK	12-02-2026	18:55:44.233	23.535	34.373	OK	12-02-2026	18:55:44.233	23.535	1011	OK
12-02-2026	18:55:45.232	24.534	112.691	27.573	346	0	OK	12-02-2026	18:55:45.232	24.534	34.369	OK	12-02-2026	18:55:45.232	24.534	1011	OK
12-02-2026	18:55:46.232	25.534	112.614	27.581	346	0	OK	12-02-2026	18:55:46.232	25.534	34.369	OK	12-02-2026	18:55:46.232	25.534	1011	OK
12-02-2026	18:55:47.235	26.537	112.606	27.582	346	0	OK	12-02-2026	18:55:47.235	26.537	34.368	OK	12-02-2026	18:55:47.235	26.537	1011	OK
12-02-2026	18:55:48.234	27.536	112.530	27.590	346	0	OK	12-02-2026	18:55:48.234	27.536	34.368	OK	12-02-2026	18:55:48.234	27.536	1011	OK
12-02-2026	18:55:49.234	28.536	112.696	27.573	346	0	OK	12-02-2026	18:55:49.234	28.536	34.367	OK	12-02-2026	18:55:49.234	28.536	1011	OK
12-02-2026	18:55:50.235	29.536	112.653	27.578	346	0	OK	12-02-2026	18:55:50.235	29.536	34.365	OK	12-02-2026	18:55:50.235	29.536	1011	OK
12-02-2026	18:55:51.236	30.538	112.660	27.577	346	0	OK	12-02-2026	18:55:51.236	30.538	34.366	OK	12-02-2026	18:55:51.236	30.538	1011	OK
12-02-2026	18:55:52.236	31.538	112.621	27.581	346	-1	OK	12-02-2026	18:55:52.236	31.538	34.366	OK	12-02-2026	18:55:52.236	31.538	1011	OK
12-02-2026	18:55:53.236	32.537	112.623	27.580	346	0	OK	12-02-2026	18:55:53.236	32.537	34.369	OK	12-02-2026	18:55:53.236	32.537	1011	OK
12-02-2026	18:55:54.236	33.537	112.498	27.593	346	0	OK	12-02-2026	18:55:54.236	33.537	34.369	OK	12-02-2026	18:55:54.236	33.537	1011	OK
12-02-2026	18:55:55.236	34.538	112.561	27.586	346	0	OK	12-02-2026	18:55:55.236	34.538	34.371	OK	12-02-2026	18:55:55.236	34.538	1011	OK
12-02-2026	18:55:56.236	35.538	112.548	27.587	346	0	OK	12-02-2026	18:55:56.236	35.538	34.372	OK	12-02-2026	18:55:56.236	35.538	1011	OK
12-02-2026	18:55:57.235	36.537	112.560	27.585	346	0	OK	12-02-2026	18:55:57.235	36.537	34.375	OK	12-02-2026	18:55:57.235	36.537	1011	OK
