#--- Experiment --------------------------------------------------------------------------
#TPC-26-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XA6-531-208 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.616	52.917	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.337	24.685	44.843	27.005	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
12-02-2026	12:42:49.755	0.070	166.245	25.056	208	0	OK	12-02-2026	12:42:49.755	0.070	26.838	OK	12-02-2026	12:42:49.755	0.070	1010	OK
12-02-2026	12:42:50.749	1.064	166.278	25.054	208	0	OK	12-02-2026	12:42:50.749	1.064	26.837	OK	12-02-2026	12:42:50.749	1.064	1010	OK
12-02-2026	12:42:51.747	2.062	166.235	25.057	208	-1	OK	12-02-2026	12:42:51.747	2.062	26.837	OK	12-02-2026	12:42:51.747	2.062	1010	OK
12-02-2026	12:42:52.749	3.064	166.225	25.058	208	0	OK	12-02-2026	12:42:52.749	3.064	26.836	OK	12-02-2026	12:42:52.749	3.064	1010	OK
12-02-2026	12:42:53.749	4.064	166.227	25.057	208	-1	OK	12-02-2026	12:42:53.749	4.064	26.839	OK	12-02-2026	12:42:53.749	4.064	1010	OK
12-02-2026	12:42:54.748	5.063	166.245	25.056	208	0	OK	12-02-2026	12:42:54.748	5.063	26.838	OK	12-02-2026	12:42:54.748	5.063	1010	OK
12-02-2026	12:42:55.750	6.064	166.235	25.057	208	-1	OK	12-02-2026	12:42:55.750	6.064	26.837	OK	12-02-2026	12:42:55.750	6.064	1010	OK
12-02-2026	12:42:56.748	7.063	166.192	25.060	208	0	OK	12-02-2026	12:42:56.748	7.063	26.837	OK	12-02-2026	12:42:56.748	7.063	1010	OK
12-02-2026	12:42:57.748	8.063	166.254	25.056	208	-1	OK	12-02-2026	12:42:57.748	8.063	26.836	OK	12-02-2026	12:42:57.748	8.063	1010	OK
12-02-2026	12:42:58.749	9.064	166.196	25.060	208	0	OK	12-02-2026	12:42:58.749	9.064	26.836	OK	12-02-2026	12:42:58.749	9.064	1010	OK
12-02-2026	12:42:59.749	10.064	166.175	25.062	208	0	OK	12-02-2026	12:42:59.749	10.064	26.834	OK	12-02-2026	12:42:59.749	10.064	1010	OK
12-02-2026	12:43:00.762	11.077	166.243	25.057	208	0	OK	12-02-2026	12:43:00.762	11.077	26.835	OK	12-02-2026	12:43:00.762	11.077	1010	OK
12-02-2026	12:43:01.749	12.063	166.326	25.051	208	0	OK	12-02-2026	12:43:01.749	12.063	26.836	OK	12-02-2026	12:43:01.749	12.063	1010	OK
12-02-2026	12:43:02.792	13.107	166.254	25.056	208	0	OK	12-02-2026	12:43:02.792	13.107	26.836	OK	12-02-2026	12:43:02.792	13.107	1010	OK
12-02-2026	12:43:03.750	14.065	166.297	25.053	208	0	OK	12-02-2026	12:43:03.750	14.065	26.836	OK	12-02-2026	12:43:03.750	14.065	1010	OK
