#--- Experiment --------------------------------------------------------------------------
#TPC(2)-32-Porites
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_B [B] FSO2-C4 SN:22160068 UiD:2411E508596FD584 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B Ch.3] - Oxygen Sensor - XA7-533-212 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.422	53.148	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1012.056	24.063	49.404	24.219	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [B P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [B Ch.3 Main]	Time [B Ch.3 Main]	 dt (s) [B Ch.3 Main]	Oxygen (µmol/L) [B Ch.3 Main]	dphi (°) [B Ch.3 Main]	Signal Intensity (mV) [B Ch.3 Main]	Ambient Light (mV) [B Ch.3 Main]	Status [B Ch.3 Main]	Date [B Ch.3 CompT]	Time [B Ch.3 CompT]	 dt (s) [B Ch.3 CompT]	Sample Temp. (°C) [B Ch.3 CompT]	Status [B Ch.3 CompT]	Date [B Ch.3 CompP]	Time [B Ch.3 CompP]	 dt (s) [B Ch.3 CompP]	Pressure (mbar) [B Ch.3 CompP]	Status [B Ch.3 CompP]
16-02-2026	12:42:45.458	0.370	138.255	25.549	497	0	OK	16-02-2026	12:42:45.458	0.370	31.753	OK	16-02-2026	12:42:45.458	0.370	1010	OK
16-02-2026	12:42:46.460	1.371	138.273	25.548	497	1	OK	16-02-2026	12:42:46.460	1.371	31.751	OK	16-02-2026	12:42:46.460	1.371	1010	OK
16-02-2026	12:42:47.458	2.369	138.255	25.549	497	1	OK	16-02-2026	12:42:47.458	2.369	31.753	OK	16-02-2026	12:42:47.458	2.369	1010	OK
16-02-2026	12:42:48.467	3.379	138.268	25.549	497	1	OK	16-02-2026	12:42:48.467	3.379	31.749	OK	16-02-2026	12:42:48.467	3.379	1010	OK
16-02-2026	12:42:49.461	4.372	138.281	25.549	497	1	OK	16-02-2026	12:42:49.461	4.372	31.745	OK	16-02-2026	12:42:49.461	4.372	1010	OK
16-02-2026	12:42:50.460	5.371	138.297	25.549	497	1	OK	16-02-2026	12:42:50.460	5.371	31.740	OK	16-02-2026	12:42:50.460	5.371	1010	OK
16-02-2026	12:42:51.461	6.372	138.327	25.547	497	1	OK	16-02-2026	12:42:51.461	6.372	31.738	OK	16-02-2026	12:42:51.461	6.372	1010	OK
16-02-2026	12:42:52.461	7.373	138.393	25.542	497	0	OK	16-02-2026	12:42:52.461	7.373	31.736	OK	16-02-2026	12:42:52.461	7.373	1010	OK
16-02-2026	12:42:53.461	8.373	138.322	25.549	497	0	OK	16-02-2026	12:42:53.461	8.373	31.732	OK	16-02-2026	12:42:53.461	8.373	1010	OK
16-02-2026	12:42:54.462	9.373	138.219	25.559	497	1	OK	16-02-2026	12:42:54.462	9.373	31.727	OK	16-02-2026	12:42:54.462	9.373	1010	OK
16-02-2026	12:42:55.462	10.374	138.184	25.563	497	1	OK	16-02-2026	12:42:55.462	10.374	31.723	OK	16-02-2026	12:42:55.462	10.374	1010	OK
16-02-2026	12:42:56.462	11.374	138.277	25.556	497	1	OK	16-02-2026	12:42:56.462	11.374	31.720	OK	16-02-2026	12:42:56.462	11.374	1010	OK
16-02-2026	12:42:57.463	12.375	138.242	25.560	497	0	OK	16-02-2026	12:42:57.463	12.375	31.716	OK	16-02-2026	12:42:57.463	12.375	1010	OK
16-02-2026	12:42:58.464	13.375	138.327	25.554	497	1	OK	16-02-2026	12:42:58.464	13.375	31.712	OK	16-02-2026	12:42:58.464	13.375	1010	OK
16-02-2026	12:42:59.463	14.375	138.337	25.554	497	1	OK	16-02-2026	12:42:59.463	14.375	31.709	OK	16-02-2026	12:42:59.463	14.375	1010	OK
16-02-2026	12:43:00.463	15.375	138.379	25.551	497	0	OK	16-02-2026	12:43:00.463	15.375	31.707	OK	16-02-2026	12:43:00.463	15.375	1010	OK
16-02-2026	12:43:01.464	16.375	138.256	25.561	497	1	OK	16-02-2026	12:43:01.464	16.375	31.708	OK	16-02-2026	12:43:01.464	16.375	1010	OK
16-02-2026	12:43:02.464	17.376	138.244	25.562	497	1	OK	16-02-2026	12:43:02.464	17.376	31.708	OK	16-02-2026	12:43:02.464	17.376	1010	OK
16-02-2026	12:43:03.465	18.377	138.290	25.559	497	1	OK	16-02-2026	12:43:03.465	18.377	31.705	OK	16-02-2026	12:43:03.465	18.377	1010	OK
16-02-2026	12:43:04.466	19.377	138.239	25.564	497	1	OK	16-02-2026	12:43:04.466	19.377	31.702	OK	16-02-2026	12:43:04.466	19.377	1010	OK
16-02-2026	12:43:05.463	20.375	138.369	25.554	497	1	OK	16-02-2026	12:43:05.463	20.375	31.699	OK	16-02-2026	12:43:05.463	20.375	1010	OK
16-02-2026	12:43:06.469	21.380	138.315	25.559	497	0	OK	16-02-2026	12:43:06.469	21.380	31.697	OK	16-02-2026	12:43:06.469	21.380	1010	OK
16-02-2026	12:43:07.466	22.377	138.289	25.562	497	1	OK	16-02-2026	12:43:07.466	22.377	31.694	OK	16-02-2026	12:43:07.466	22.377	1010	OK
16-02-2026	12:43:08.465	23.376	138.316	25.560	497	1	OK	16-02-2026	12:43:08.465	23.376	31.693	OK	16-02-2026	12:43:08.465	23.376	1010	OK
16-02-2026	12:43:09.464	24.376	138.215	25.569	497	1	OK	16-02-2026	12:43:09.464	24.376	31.691	OK	16-02-2026	12:43:09.464	24.376	1010	OK
16-02-2026	12:43:10.464	25.375	138.242	25.567	497	1	OK	16-02-2026	12:43:10.464	25.375	31.690	OK	16-02-2026	12:43:10.464	25.375	1010	OK
16-02-2026	12:43:11.465	26.376	138.249	25.567	497	1	OK	16-02-2026	12:43:11.465	26.376	31.688	OK	16-02-2026	12:43:11.465	26.376	1010	OK
16-02-2026	12:43:12.464	27.376	138.240	25.568	497	0	OK	16-02-2026	12:43:12.464	27.376	31.687	OK	16-02-2026	12:43:12.464	27.376	1010	OK
16-02-2026	12:43:13.464	28.376	138.297	25.564	497	0	OK	16-02-2026	12:43:13.464	28.376	31.684	OK	16-02-2026	12:43:13.464	28.376	1010	OK
16-02-2026	12:43:14.464	29.375	138.312	25.563	497	0	OK	16-02-2026	12:43:14.464	29.375	31.683	OK	16-02-2026	12:43:14.464	29.375	1010	OK
16-02-2026	12:43:15.465	30.376	138.246	25.568	497	0	OK	16-02-2026	12:43:15.465	30.376	31.685	OK	16-02-2026	12:43:15.465	30.376	1010	OK
16-02-2026	12:43:16.466	31.377	138.300	25.563	497	1	OK	16-02-2026	12:43:16.466	31.377	31.687	OK	16-02-2026	12:43:16.466	31.377	1010	OK
16-02-2026	12:43:17.465	32.376	138.189	25.572	497	1	OK	16-02-2026	12:43:17.465	32.376	31.688	OK	16-02-2026	12:43:17.465	32.376	1010	OK
16-02-2026	12:43:18.465	33.376	138.174	25.573	497	0	OK	16-02-2026	12:43:18.465	33.376	31.689	OK	16-02-2026	12:43:18.465	33.376	1010	OK
16-02-2026	12:43:19.465	34.376	138.237	25.568	497	1	OK	16-02-2026	12:43:19.465	34.376	31.688	OK	16-02-2026	12:43:19.465	34.376	1010	OK
16-02-2026	12:43:20.487	35.398	138.320	25.561	497	1	OK	16-02-2026	12:43:20.487	35.398	31.688	OK	16-02-2026	12:43:20.487	35.398	1010	OK
16-02-2026	12:43:21.467	36.378	138.306	25.563	497	1	OK	16-02-2026	12:43:21.467	36.378	31.685	OK	16-02-2026	12:43:21.467	36.378	1010	OK
