#--- Experiment --------------------------------------------------------------------------
#TPC(2)-32-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - XA6-533-210 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.408	52.749	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.019	24.144	49.760	24.352	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
17-02-2026	11:59:13.529	0.849	149.057	24.543	180	0	OK	17-02-2026	11:59:13.529	0.849	32.164	OK	17-02-2026	11:59:13.529	0.849	1010	OK
17-02-2026	11:59:14.534	1.855	148.861	24.558	180	0	OK	17-02-2026	11:59:14.534	1.855	32.164	OK	17-02-2026	11:59:14.534	1.855	1010	OK
17-02-2026	11:59:15.533	2.854	148.969	24.550	180	0	OK	17-02-2026	11:59:15.533	2.854	32.163	OK	17-02-2026	11:59:15.533	2.854	1010	OK
17-02-2026	11:59:16.530	3.851	148.943	24.552	180	0	OK	17-02-2026	11:59:16.530	3.851	32.163	OK	17-02-2026	11:59:16.530	3.851	1010	OK
17-02-2026	11:59:17.529	4.850	148.995	24.548	180	0	OK	17-02-2026	11:59:17.529	4.850	32.163	OK	17-02-2026	11:59:17.529	4.850	1010	OK
17-02-2026	11:59:18.530	5.851	148.979	24.549	180	0	OK	17-02-2026	11:59:18.530	5.851	32.164	OK	17-02-2026	11:59:18.530	5.851	1010	OK
17-02-2026	11:59:19.540	6.861	148.969	24.550	180	-1	OK	17-02-2026	11:59:19.540	6.861	32.163	OK	17-02-2026	11:59:19.540	6.861	1010	OK
17-02-2026	11:59:20.529	7.850	149.012	24.547	180	0	OK	17-02-2026	11:59:20.529	7.850	32.162	OK	17-02-2026	11:59:20.529	7.850	1010	OK
17-02-2026	11:59:21.530	8.851	148.956	24.552	180	-1	OK	17-02-2026	11:59:21.530	8.851	32.159	OK	17-02-2026	11:59:21.530	8.851	1010	OK
17-02-2026	11:59:22.530	9.851	149.003	24.549	180	0	OK	17-02-2026	11:59:22.530	9.851	32.157	OK	17-02-2026	11:59:22.530	9.851	1010	OK
17-02-2026	11:59:23.529	10.850	148.996	24.549	180	0	OK	17-02-2026	11:59:23.529	10.850	32.159	OK	17-02-2026	11:59:23.529	10.850	1010	OK
17-02-2026	11:59:24.533	11.854	148.999	24.549	180	0	OK	17-02-2026	11:59:24.533	11.854	32.158	OK	17-02-2026	11:59:24.533	11.854	1010	OK
17-02-2026	11:59:25.530	12.851	148.940	24.553	180	0	OK	17-02-2026	11:59:25.530	12.851	32.160	OK	17-02-2026	11:59:25.530	12.851	1010	OK
17-02-2026	11:59:26.530	13.850	148.983	24.551	180	-1	OK	17-02-2026	11:59:26.530	13.850	32.155	OK	17-02-2026	11:59:26.530	13.850	1010	OK
17-02-2026	11:59:27.529	14.850	148.987	24.551	180	-1	OK	17-02-2026	11:59:27.529	14.850	32.154	OK	17-02-2026	11:59:27.529	14.850	1010	OK
17-02-2026	11:59:28.529	15.850	148.934	24.555	180	0	OK	17-02-2026	11:59:28.529	15.850	32.154	OK	17-02-2026	11:59:28.529	15.850	1010	OK
