#--- Experiment --------------------------------------------------------------------------
#TPC(2)-22-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XA7-532-209 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	15/02/2026	15/02/2026	22.441	52.830	0.804000	0.122000	4000	-0.056000	0.969000	0.900000	0.000000	-0.000303	0.000000	0.000000	fixed f	1010.984	24.145	50.054	24.383	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
17-02-2026	07:16:46.221	0.338	165.538	26.076	263	0	OK	17-02-2026	07:16:46.221	0.338	23.149	OK	17-02-2026	07:16:46.221	0.338	1011	OK
17-02-2026	07:16:47.223	1.340	165.496	26.079	263	0	OK	17-02-2026	07:16:47.223	1.340	23.149	OK	17-02-2026	07:16:47.223	1.340	1011	OK
17-02-2026	07:16:48.222	2.339	165.583	26.073	263	0	OK	17-02-2026	07:16:48.222	2.339	23.148	OK	17-02-2026	07:16:48.222	2.339	1011	OK
17-02-2026	07:16:49.221	3.338	165.520	26.077	263	0	OK	17-02-2026	07:16:49.221	3.338	23.150	OK	17-02-2026	07:16:49.221	3.338	1011	OK
17-02-2026	07:16:50.221	4.338	165.575	26.073	263	0	OK	17-02-2026	07:16:50.221	4.338	23.150	OK	17-02-2026	07:16:50.221	4.338	1011	OK
17-02-2026	07:16:51.222	5.339	165.565	26.074	263	0	OK	17-02-2026	07:16:51.222	5.339	23.149	OK	17-02-2026	07:16:51.222	5.339	1011	OK
17-02-2026	07:16:52.221	6.338	165.598	26.071	263	0	OK	17-02-2026	07:16:52.221	6.338	23.151	OK	17-02-2026	07:16:52.221	6.338	1011	OK
17-02-2026	07:16:53.220	7.337	165.608	26.070	263	0	OK	17-02-2026	07:16:53.220	7.337	23.152	OK	17-02-2026	07:16:53.220	7.337	1011	OK
17-02-2026	07:16:54.221	8.338	165.453	26.080	263	0	OK	17-02-2026	07:16:54.221	8.338	23.156	OK	17-02-2026	07:16:54.221	8.338	1011	OK
17-02-2026	07:16:55.223	9.340	165.604	26.069	263	0	OK	17-02-2026	07:16:55.223	9.340	23.156	OK	17-02-2026	07:16:55.223	9.340	1011	OK
17-02-2026	07:16:56.222	10.339	165.526	26.075	263	1	OK	17-02-2026	07:16:56.222	10.339	23.155	OK	17-02-2026	07:16:56.222	10.339	1011	OK
17-02-2026	07:16:57.222	11.339	165.571	26.072	263	0	OK	17-02-2026	07:16:57.222	11.339	23.154	OK	17-02-2026	07:16:57.222	11.339	1011	OK
17-02-2026	07:16:58.221	12.338	165.443	26.081	263	0	OK	17-02-2026	07:16:58.221	12.338	23.155	OK	17-02-2026	07:16:58.221	12.338	1011	OK
17-02-2026	07:16:59.223	13.340	165.522	26.075	263	0	OK	17-02-2026	07:16:59.223	13.340	23.156	OK	17-02-2026	07:16:59.223	13.340	1011	OK
17-02-2026	07:17:00.224	14.341	165.568	26.071	263	0	OK	17-02-2026	07:17:00.224	14.341	23.158	OK	17-02-2026	07:17:00.224	14.341	1011	OK
17-02-2026	07:17:01.224	15.341	165.481	26.077	263	0	OK	17-02-2026	07:17:01.224	15.341	23.159	OK	17-02-2026	07:17:01.224	15.341	1011	OK
17-02-2026	07:17:02.224	16.341	165.656	26.064	263	0	OK	17-02-2026	07:17:02.224	16.341	23.160	OK	17-02-2026	07:17:02.224	16.341	1011	OK
17-02-2026	07:17:03.234	17.351	165.550	26.072	263	0	OK	17-02-2026	07:17:03.234	17.351	23.159	OK	17-02-2026	07:17:03.234	17.351	1011	OK
17-02-2026	07:17:04.225	18.342	165.591	26.069	263	0	OK	17-02-2026	07:17:04.225	18.342	23.159	OK	17-02-2026	07:17:04.225	18.342	1011	OK
17-02-2026	07:17:05.225	19.342	165.615	26.067	263	0	OK	17-02-2026	07:17:05.225	19.342	23.160	OK	17-02-2026	07:17:05.225	19.342	1011	OK
17-02-2026	07:17:06.226	20.343	165.523	26.073	263	0	OK	17-02-2026	07:17:06.226	20.343	23.162	OK	17-02-2026	07:17:06.226	20.343	1011	OK
17-02-2026	07:17:07.227	21.344	165.713	26.059	263	0	OK	17-02-2026	07:17:07.227	21.344	23.163	OK	17-02-2026	07:17:07.227	21.344	1011	OK
