#--- Experiment --------------------------------------------------------------------------
#TPC-30-Porites(2)
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#CSMS-150369
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2_A [A] FSO2-C4 SN:22160074 UiD:24EB9B03596FD621 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - XA6-534-211 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	33.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/02/2026	10/02/2026	22.600	52.970	0.804000	0.096000	4000	-0.082000	0.969000	0.900000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.344	24.678	44.957	27.254	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (µmol/L) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
13-02-2026	12:33:24.769	0.763	159.288	24.459	185	0	OK	13-02-2026	12:33:24.769	0.763	30.668	OK	13-02-2026	12:33:24.769	0.763	1010	OK
13-02-2026	12:33:25.770	1.764	159.354	24.454	185	0	OK	13-02-2026	12:33:25.770	1.764	30.669	OK	13-02-2026	12:33:25.770	1.764	1010	OK
13-02-2026	12:33:26.772	2.766	159.274	24.460	185	0	OK	13-02-2026	12:33:26.772	2.766	30.668	OK	13-02-2026	12:33:26.772	2.766	1010	OK
13-02-2026	12:33:27.769	3.762	159.270	24.460	185	0	OK	13-02-2026	12:33:27.769	3.762	30.669	OK	13-02-2026	12:33:27.769	3.762	1010	OK
13-02-2026	12:33:28.770	4.764	159.306	24.458	185	0	OK	13-02-2026	12:33:28.770	4.764	30.667	OK	13-02-2026	12:33:28.770	4.764	1010	OK
13-02-2026	12:33:29.769	5.763	159.359	24.455	185	-1	OK	13-02-2026	12:33:29.769	5.763	30.664	OK	13-02-2026	12:33:29.769	5.763	1010	OK
13-02-2026	12:33:30.768	6.762	159.090	24.474	185	0	OK	13-02-2026	12:33:30.768	6.762	30.665	OK	13-02-2026	12:33:30.768	6.762	1010	OK
13-02-2026	12:33:31.770	7.764	159.297	24.460	185	0	OK	13-02-2026	12:33:31.770	7.764	30.662	OK	13-02-2026	12:33:31.770	7.764	1010	OK
13-02-2026	12:33:32.770	8.764	159.234	24.465	185	0	OK	13-02-2026	12:33:32.770	8.764	30.660	OK	13-02-2026	12:33:32.770	8.764	1010	OK
13-02-2026	12:33:33.772	9.766	159.294	24.461	185	0	OK	13-02-2026	12:33:33.772	9.766	30.659	OK	13-02-2026	12:33:33.772	9.766	1010	OK
13-02-2026	12:33:34.772	10.766	159.314	24.459	185	0	OK	13-02-2026	12:33:34.772	10.766	30.661	OK	13-02-2026	12:33:34.772	10.766	1010	OK
13-02-2026	12:33:35.772	11.766	159.181	24.468	185	0	OK	13-02-2026	12:33:35.772	11.766	30.663	OK	13-02-2026	12:33:35.772	11.766	1010	OK
13-02-2026	12:33:36.774	12.768	159.260	24.461	185	-1	OK	13-02-2026	12:33:36.774	12.768	30.668	OK	13-02-2026	12:33:36.774	12.768	1010	OK
13-02-2026	12:33:37.772	13.766	159.141	24.469	185	0	OK	13-02-2026	12:33:37.772	13.766	30.670	OK	13-02-2026	12:33:37.772	13.766	1010	OK
13-02-2026	12:33:38.773	14.767	159.200	24.464	185	0	OK	13-02-2026	12:33:38.773	14.767	30.673	OK	13-02-2026	12:33:38.773	14.767	1010	OK
13-02-2026	12:33:39.773	15.767	159.136	24.468	185	0	OK	13-02-2026	12:33:39.773	15.767	30.675	OK	13-02-2026	12:33:39.773	15.767	1010	OK
13-02-2026	12:33:40.773	16.767	159.166	24.464	185	0	OK	13-02-2026	12:33:40.773	16.767	30.682	OK	13-02-2026	12:33:40.773	16.767	1010	OK
13-02-2026	12:33:41.774	17.768	159.119	24.466	185	0	OK	13-02-2026	12:33:41.774	17.768	30.687	OK	13-02-2026	12:33:41.774	17.768	1010	OK
13-02-2026	12:33:42.774	18.768	158.961	24.476	185	0	OK	13-02-2026	12:33:42.774	18.768	30.692	OK	13-02-2026	12:33:42.774	18.768	1010	OK
13-02-2026	12:33:43.774	19.768	158.974	24.474	185	0	OK	13-02-2026	12:33:43.774	19.768	30.696	OK	13-02-2026	12:33:43.774	19.768	1010	OK
13-02-2026	12:33:44.775	20.769	158.994	24.472	185	0	OK	13-02-2026	12:33:44.775	20.769	30.698	OK	13-02-2026	12:33:44.775	20.769	1010	OK
13-02-2026	12:33:45.775	21.769	159.012	24.471	185	0	OK	13-02-2026	12:33:45.775	21.769	30.697	OK	13-02-2026	12:33:45.775	21.769	1010	OK
13-02-2026	12:33:46.775	22.769	158.940	24.477	185	0	OK	13-02-2026	12:33:46.775	22.769	30.694	OK	13-02-2026	12:33:46.775	22.769	1010	OK
13-02-2026	12:33:47.776	23.770	158.993	24.474	185	0	OK	13-02-2026	12:33:47.776	23.770	30.691	OK	13-02-2026	12:33:47.776	23.770	1010	OK
13-02-2026	12:33:48.775	24.769	158.980	24.476	185	0	OK	13-02-2026	12:33:48.775	24.769	30.687	OK	13-02-2026	12:33:48.775	24.769	1010	OK
13-02-2026	12:33:49.776	25.770	159.037	24.473	185	0	OK	13-02-2026	12:33:49.776	25.770	30.683	OK	13-02-2026	12:33:49.776	25.770	1010	OK
13-02-2026	12:33:50.776	26.770	158.878	24.486	185	0	OK	13-02-2026	12:33:50.776	26.770	30.677	OK	13-02-2026	12:33:50.776	26.770	1010	OK
