MiniDOT Logger Concatenated Data File
Sensor:             7530-479402
Concatenation Date: 2026Feb10 14:52:20 CST


            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1719804480,           2024-07-01 03:28:00,           2024-06-30 21:28:00,      3.520000,     28.509000,      5.400000,     1200.000000,      -45.000000,      380.000000
                1719805080,           2024-07-01 03:38:00,           2024-06-30 21:38:00,      3.520000,     28.517000,      6.700000,     1240.000000,      -24.000000,      216.000000
                1719805680,           2024-07-01 03:48:00,           2024-06-30 21:48:00,      3.520000,     28.517000,      7.200000,     1238.000000,      -16.000000,      226.000000
                1719806280,           2024-07-01 03:58:00,           2024-06-30 21:58:00,      3.520000,     28.271000,      7.700000,     1240.000000,      -28.000000,      216.000000
                1719806880,           2024-07-01 04:08:00,           2024-06-30 22:08:00,      3.520000,     27.992000,      6.900000,     1200.000000,        8.000000,      374.000000
                1719807480,           2024-07-01 04:18:00,           2024-06-30 22:18:00,      3.520000,     27.820000,      8.900000,     1203.000000,        3.000000,      359.000000
                1719808080,           2024-07-01 04:28:00,           2024-06-30 22:28:00,      3.520000,     27.721000,     12.000000,     1204.000000,       12.000000,      355.000000
                1719808680,           2024-07-01 04:38:00,           2024-06-30 22:38:00,      3.520000,     27.688000,     26.600000,     1240.000000,      -16.000000,      225.000000
                1719809280,           2024-07-01 04:48:00,           2024-06-30 22:48:00,      3.520000,     27.746000,     12.400000,     1236.000000,       36.000000,      244.000000
                1719809880,           2024-07-01 04:58:00,           2024-06-30 22:58:00,      3.520000,     27.770000,     31.300000,     1203.000000,      -56.000000,      374.000000
                1719810480,           2024-07-01 05:08:00,           2024-06-30 23:08:00,      3.520000,     27.811000,     23.600000,     1240.000000,      -32.000000,      224.000000
                1719811080,           2024-07-01 05:18:00,           2024-06-30 23:18:00,      3.520000,     27.779000,     38.400000,     1207.000000,      -24.000000,      369.000000
                1719811680,           2024-07-01 05:28:00,           2024-06-30 23:28:00,      3.520000,     27.828000,     50.300000,     1206.000000,      -40.000000,      386.000000
                1719812280,           2024-07-01 05:38:00,           2024-06-30 23:38:00,      3.520000,     27.853000,     47.300000,     1239.000000,      -16.000000,      224.000000
                1719812880,           2024-07-01 05:48:00,           2024-06-30 23:48:00,      3.520000,     27.853000,     48.600000,     1240.000000,      -32.000000,      231.000000
                1719813480,           2024-07-01 05:58:00,           2024-06-30 23:58:00,      3.520000,     27.844000,     54.100000,     1206.000000,      -36.000000,      368.000000
                1719814080,           2024-07-01 06:08:00,           2024-07-01 00:08:00,      3.520000,     27.828000,     57.500000,     1204.000000,      -24.000000,      387.000000
                1719814680,           2024-07-01 06:18:00,           2024-07-01 00:18:00,      3.520000,     27.811000,     65.000000,     1204.000000,      -26.000000,      384.000000
                1719815280,           2024-07-01 06:28:00,           2024-07-01 00:28:00,      3.520000,     27.811000,     68.100000,     1240.000000,      -24.000000,      224.000000
                1719815880,           2024-07-01 06:38:00,           2024-07-01 00:38:00,      3.520000,     27.803000,     75.000000,     1240.000000,        6.000000,      225.000000
                1719816480,           2024-07-01 06:48:00,           2024-07-01 00:48:00,      3.520000,     27.779000,     83.000000,     1240.000000,      -28.000000,      208.000000
                1719817080,           2024-07-01 06:58:00,           2024-07-01 00:58:00,      3.520000,     27.795000,     79.200000,     1200.000000,       15.000000,      390.000000
                1719817680,           2024-07-01 07:08:00,           2024-07-01 01:08:00,      3.520000,     27.787000,     39.600000,     1203.000000,      -18.000000,      376.000000
                1719818280,           2024-07-01 07:18:00,           2024-07-01 01:18:00,      3.520000,     27.820000,     84.600000,     1240.000000,      -32.000000,      243.000000
                1719818880,           2024-07-01 07:28:00,           2024-07-01 01:28:00,      3.520000,     27.836000,    106.900000,     1203.000000,      -13.000000,      376.000000
                1719819480,           2024-07-01 07:38:00,           2024-07-01 01:38:00,      3.520000,     27.844000,     75.800000,     1203.000000,      -36.000000,      376.000000
                1719820080,           2024-07-01 07:48:00,           2024-07-01 01:48:00,      3.520000,     27.877000,     36.500000,     1204.000000,       -7.000000,      369.000000
                1719820680,           2024-07-01 07:58:00,           2024-07-01 01:58:00,      3.520000,     27.877000,    102.100000,     1240.000000,      -40.000000,      208.000000
                1719821280,           2024-07-01 08:08:00,           2024-07-01 02:08:00,      3.520000,     27.885000,    105.700000,     1240.000000,        0.000000,      224.000000
                1719821880,           2024-07-01 08:18:00,           2024-07-01 02:18:00,      3.520000,     27.894000,    112.800000,     1203.000000,      -32.000000,      384.000000
                1719822480,           2024-07-01 08:28:00,           2024-07-01 02:28:00,      3.520000,     27.894000,     91.900000,     1203.000000,      -36.000000,      376.000000
                1719823080,           2024-07-01 08:38:00,           2024-07-01 02:38:00,      3.520000,     27.910000,     69.500000,     1235.000000,        0.000000,      247.000000
